Ref,Val,Package,PosX,PosY,Rot,Side
"LOGO2","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",104.1781,-140.6906,-90.0000,bottom
"LOGO3","OSHW-LOGOS","OSHW-LOGO-S",114.4651,-146.6596,-90.0000,bottom
"LOGO5","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",125.0061,-140.6906,-90.0000,bottom
"LOGO6","OSHW-LOGOS","OSHW-LOGO-S",135.2931,-146.6596,-90.0000,bottom
"LOGO8","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",145.8341,-140.6906,-90.0000,bottom
"LOGO9","OSHW-LOGOS","OSHW-LOGO-S",156.1211,-146.6596,-90.0000,bottom
"LOGO11","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",166.6621,-140.6906,-90.0000,bottom
"LOGO12","OSHW-LOGOS","OSHW-LOGO-S",176.9491,-146.6596,-90.0000,bottom
"LOGO14","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",187.4901,-140.6906,-90.0000,bottom
"LOGO15","OSHW-LOGOS","OSHW-LOGO-S",197.7771,-146.6596,-90.0000,bottom
"LOGO17","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",104.1781,-119.8626,-90.0000,bottom
"LOGO18","OSHW-LOGOS","OSHW-LOGO-S",114.4651,-125.8316,-90.0000,bottom
"LOGO20","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",125.0061,-119.8626,-90.0000,bottom
"LOGO21","OSHW-LOGOS","OSHW-LOGO-S",135.2931,-125.8316,-90.0000,bottom
"LOGO23","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",145.8341,-119.8626,-90.0000,bottom
"LOGO24","OSHW-LOGOS","OSHW-LOGO-S",156.1211,-125.8316,-90.0000,bottom
"LOGO26","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",166.6621,-119.8626,-90.0000,bottom
"LOGO27","OSHW-LOGOS","OSHW-LOGO-S",176.9491,-125.8316,-90.0000,bottom
"LOGO29","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",187.4901,-119.8626,-90.0000,bottom
"LOGO30","OSHW-LOGOS","OSHW-LOGO-S",197.7771,-125.8316,-90.0000,bottom
"LOGO32","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",104.1781,-99.0346,-90.0000,bottom
"LOGO33","OSHW-LOGOS","OSHW-LOGO-S",114.4651,-105.0036,-90.0000,bottom
"LOGO35","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",125.0061,-99.0346,-90.0000,bottom
"LOGO36","OSHW-LOGOS","OSHW-LOGO-S",135.2931,-105.0036,-90.0000,bottom
"LOGO38","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",145.8341,-99.0346,-90.0000,bottom
"LOGO39","OSHW-LOGOS","OSHW-LOGO-S",156.1211,-105.0036,-90.0000,bottom
"LOGO41","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",166.6621,-99.0346,-90.0000,bottom
"LOGO42","OSHW-LOGOS","OSHW-LOGO-S",176.9491,-105.0036,-90.0000,bottom
"LOGO44","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",187.4901,-99.0346,-90.0000,bottom
"LOGO45","OSHW-LOGOS","OSHW-LOGO-S",197.7771,-105.0036,-90.0000,bottom
"LOGO47","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",104.1781,-78.2066,-90.0000,bottom
