Ref,Val,Package,PosX,PosY,Rot,Side
"C1","1.0uF","0603-CAP",108.8771,-148.5646,180.0000,top
"C2","0.1uF","0603-CAP",116.4971,-148.5646,0.0000,top
"C3","0.1uF","0603-CAP",188.1251,-148.5646,0.0000,top
"C4","1.0uF","0603-CAP",180.5051,-148.5646,180.0000,top
"C5","0.1uF","0603-CAP",91.7321,-154.9146,0.0000,top
"C6","0.1uF","0603-CAP",94.9071,-154.9146,0.0000,top
"C7","0.1uF","0603-CAP",85.3821,-154.9146,180.0000,top
"C8","1.0uF","0603-CAP",88.5571,-154.9146,180.0000,top
"C9","0.1uF","0603-CAP",157.0101,-154.9146,180.0000,top
"C10","0.1uF","0603-CAP",166.5351,-154.9146,0.0000,top
"C11","1.0uF","0603-CAP",160.1851,-154.9146,180.0000,top
"C12","0.1uF","0603-CAP",163.3601,-154.9146,0.0000,top
"C13","10uF","EIA3216",116.4971,-144.7546,90.0000,top
"C14","10uF","EIA3216",108.8771,-144.7546,-90.0000,top
"C15","10uF","EIA3216",188.1251,-144.7546,90.0000,top
"C16","10uF","EIA3216",180.5051,-144.7546,-90.0000,top
"C17","0.1uF","0603-CAP",116.4971,-109.1946,0.0000,top
"C18","1.0uF","0603-CAP",108.8771,-109.1946,180.0000,top
"C19","0.1uF","0603-CAP",85.3821,-115.5446,180.0000,top
"C20","0.1uF","0603-CAP",94.9071,-115.5446,0.0000,top
"C21","1.0uF","0603-CAP",88.5571,-115.5446,180.0000,top
"C22","0.1uF","0603-CAP",91.7321,-115.5446,0.0000,top
"C23","10uF","EIA3216",116.4971,-105.3846,90.0000,top
"C24","10uF","EIA3216",108.8771,-105.3846,-90.0000,top
"C25","0.1uF","0603-CAP",188.1251,-109.1946,0.0000,top
"C26","1.0uF","0603-CAP",180.5051,-109.1946,180.0000,top
"C27","0.1uF","0603-CAP",157.0101,-115.5446,180.0000,top
"C28","0.1uF","0603-CAP",166.5351,-115.5446,0.0000,top
"C29","1.0uF","0603-CAP",160.1851,-115.5446,180.0000,top
"C30","0.1uF","0603-CAP",163.3601,-115.5446,0.0000,top
"C31","10uF","EIA3216",188.1251,-105.3846,90.0000,top
"C32","10uF","EIA3216",180.5051,-105.3846,-90.0000,top
"C33","0.1uF","0603-CAP",116.4971,-69.8246,0.0000,top
"C34","1.0uF","0603-CAP",108.8771,-69.8246,180.0000,top
"C35","0.1uF","0603-CAP",85.3821,-76.1746,180.0000,top
"C36","0.1uF","0603-CAP",94.9071,-76.1746,0.0000,top
"C37","1.0uF","0603-CAP",88.5571,-76.1746,180.0000,top
"C38","0.1uF","0603-CAP",91.7321,-76.1746,0.0000,top
"C39","10uF","EIA3216",116.4971,-66.0146,90.0000,top
"C40","10uF","EIA3216",108.8771,-66.0146,-90.0000,top
"C41","0.1uF","0603-CAP",188.1251,-69.8246,0.0000,top
"C42","1.0uF","0603-CAP",180.5051,-69.8246,180.0000,top
"C43","0.1uF","0603-CAP",157.0101,-76.1746,180.0000,top
"C44","0.1uF","0603-CAP",166.5351,-76.1746,0.0000,top
"C45","1.0uF","0603-CAP",160.1851,-76.1746,180.0000,top
"C46","0.1uF","0603-CAP",163.3601,-76.1746,0.0000,top
"C47","10uF","EIA3216",188.1251,-66.0146,90.0000,top
"C48","10uF","EIA3216",180.5051,-66.0146,-90.0000,top
"D1","250mA/100V","SOD-323",207.8101,-147.9296,-90.0000,top
"D2","250mA/100V","SOD-323",210.3501,-147.9296,-90.0000,top
"D3","250mA/100V","SOD-323",205.2701,-147.9296,-90.0000,top
"D4","250mA/100V","SOD-323",202.7301,-147.9296,-90.0000,top
"D5","250mA/100V","SOD-323",94.9071,-143.4846,0.0000,top
"D6","250mA/100V","SOD-323",94.9071,-140.9446,180.0000,top
"D7","250mA/100V","SOD-323",133.6421,-147.9296,-90.0000,top
"D8","250mA/100V","SOD-323",131.1021,-147.9296,-90.0000,top
"D9","250mA/100V","SOD-323",136.1821,-147.9296,-90.0000,top
"D10","250mA/100V","SOD-323",138.7221,-147.9296,-90.0000,top
"D11","250mA/100V","SOD-323",166.5351,-143.4846,0.0000,top
"D12","250mA/100V","SOD-323",166.5351,-140.9446,180.0000,top
"D13","250mA/100V","SOD-323",136.1821,-108.5596,-90.0000,top
"D14","250mA/100V","SOD-323",138.7221,-108.5596,-90.0000,top
"D15","250mA/100V","SOD-323",133.6421,-108.5596,-90.0000,top
"D16","250mA/100V","SOD-323",131.1021,-108.5596,-90.0000,top
"D17","250mA/100V","SOD-323",94.9071,-104.1146,0.0000,top
"D18","250mA/100V","SOD-323",94.9071,-101.5746,180.0000,top
"D19","250mA/100V","SOD-323",207.8101,-108.5596,-90.0000,top
"D20","250mA/100V","SOD-323",210.3501,-108.5596,-90.0000,top
"D21","250mA/100V","SOD-323",205.2701,-108.5596,-90.0000,top
"D22","250mA/100V","SOD-323",202.7301,-108.5596,-90.0000,top
"D23","250mA/100V","SOD-323",166.5351,-104.1146,0.0000,top
"D24","250mA/100V","SOD-323",166.5351,-101.5746,180.0000,top
"D25","250mA/100V","SOD-323",136.1821,-69.1896,-90.0000,top
"D26","250mA/100V","SOD-323",138.7221,-69.1896,-90.0000,top
"D27","250mA/100V","SOD-323",133.6421,-69.1896,-90.0000,top
"D28","250mA/100V","SOD-323",131.1021,-69.1896,-90.0000,top
"D29","250mA/100V","SOD-323",94.9071,-64.7446,0.0000,top
"D30","250mA/100V","SOD-323",94.9071,-62.2046,180.0000,top
"D31","250mA/100V","SOD-323",207.8101,-69.1896,-90.0000,top
"D32","250mA/100V","SOD-323",210.3501,-69.1896,-90.0000,top
"D33","250mA/100V","SOD-323",205.2701,-69.1896,-90.0000,top
"D34","250mA/100V","SOD-323",202.7301,-69.1896,-90.0000,top
"D35","250mA/100V","SOD-323",166.5351,-64.7446,0.0000,top
"D36","250mA/100V","SOD-323",166.5351,-62.2046,180.0000,top
"E$1","","FIDUCIAL-1.5X3",74.8411,-158.4706,0.0000,top
"E$3","","FIDUCIAL-1X2",222.2881,-55.8546,180.0000,top
"E$4","","FIDUCIAL-1X2",222.2881,-157.4546,0.0000,top
"FID1","FIDUCIAL1X2","FIDUCIAL-1X2",146.9771,-162.5346,0.0000,top
"FID2","FIDUCIAL1X2","FIDUCIAL-1X2",93.0021,-133.9596,0.0000,top
"FID3","FIDUCIAL1X2","FIDUCIAL-1X2",218.6051,-162.5346,0.0000,top
