Ref,Val,Package,PosX,PosY,Rot,Side
"FD3","FIDUCIAL1X2","FIDUCIAL-1X2",119.8391,-125.4256,180.0000,bottom
"FD4","FIDUCIAL1X2","FIDUCIAL-1X2",129.9991,-125.4256,180.0000,bottom
"FD7","FIDUCIAL1X2","FIDUCIAL-1X2",135.5671,-125.4256,180.0000,bottom
"FD8","FIDUCIAL1X2","FIDUCIAL-1X2",145.7271,-125.4256,180.0000,bottom
"FD11","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-125.4256,180.0000,bottom
"FD12","FIDUCIAL1X2","FIDUCIAL-1X2",161.4551,-125.4256,180.0000,bottom
"FD15","FIDUCIAL1X2","FIDUCIAL-1X2",167.0231,-125.4256,180.0000,bottom
"FD16","FIDUCIAL1X2","FIDUCIAL-1X2",177.1831,-125.4256,180.0000,bottom
"FD19","FIDUCIAL1X2","FIDUCIAL-1X2",119.8391,-107.4676,180.0000,bottom
"FD20","FIDUCIAL1X2","FIDUCIAL-1X2",129.9991,-107.4676,180.0000,bottom
"FD23","FIDUCIAL1X2","FIDUCIAL-1X2",135.5671,-107.4676,180.0000,bottom
"FD24","FIDUCIAL1X2","FIDUCIAL-1X2",145.7271,-107.4676,180.0000,bottom
"FD27","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-107.4676,180.0000,bottom
"FD28","FIDUCIAL1X2","FIDUCIAL-1X2",161.4551,-107.4676,180.0000,bottom
"FD31","FIDUCIAL1X2","FIDUCIAL-1X2",167.0231,-107.4676,180.0000,bottom
"FD32","FIDUCIAL1X2","FIDUCIAL-1X2",177.1831,-107.4676,180.0000,bottom
"FD35","FIDUCIAL1X2","FIDUCIAL-1X2",119.8391,-89.5096,180.0000,bottom
"FD36","FIDUCIAL1X2","FIDUCIAL-1X2",129.9991,-89.5096,180.0000,bottom
"FD39","FIDUCIAL1X2","FIDUCIAL-1X2",135.5671,-89.5096,180.0000,bottom
"FD40","FIDUCIAL1X2","FIDUCIAL-1X2",145.7271,-89.5096,180.0000,bottom
"FD43","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-89.5096,180.0000,bottom
"FD44","FIDUCIAL1X2","FIDUCIAL-1X2",161.4551,-89.5096,180.0000,bottom
"FD47","FIDUCIAL1X2","FIDUCIAL-1X2",167.0231,-89.5096,180.0000,bottom
"FD48","FIDUCIAL1X2","FIDUCIAL-1X2",177.1831,-89.5096,180.0000,bottom
"FD51","FIDUCIAL1X2","FIDUCIAL-1X2",119.8391,-71.5516,180.0000,bottom
"FD52","FIDUCIAL1X2","FIDUCIAL-1X2",129.9991,-71.5516,180.0000,bottom
"FD55","FIDUCIAL1X2","FIDUCIAL-1X2",135.5671,-71.5516,180.0000,bottom
"FD56","FIDUCIAL1X2","FIDUCIAL-1X2",145.7271,-71.5516,180.0000,bottom
"FD59","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-71.5516,180.0000,bottom
"FD60","FIDUCIAL1X2","FIDUCIAL-1X2",161.4551,-71.5516,180.0000,bottom
"FD63","FIDUCIAL1X2","FIDUCIAL-1X2",167.0231,-71.5516,180.0000,bottom
"FD64","FIDUCIAL1X2","FIDUCIAL-1X2",177.1831,-71.5516,180.0000,bottom
"U$1","","#CS3",120.2201,-131.7756,0.0000,bottom
"U$2","","#CS4",126.9511,-131.7756,0.0000,bottom
"U$3","","VIN_MAX_5V11",128.7291,-129.2356,180.0000,bottom
"U$6","","MISO2",120.3471,-136.8556,0.0000,bottom
"U$7","","MAX5V8",121.6933,-140.2338,90.0000,bottom
"U$8","","MOSI0",120.3471,-134.3156,0.0000,bottom
"U$9","","#CS3",135.9481,-131.7756,0.0000,bottom
"U$10","","MOSI1",125.4271,-134.3156,0.0000,bottom
"U$12","","VIN6",127.9671,-137.2366,-90.0000,bottom
"U$16","","MISO2",136.0751,-136.8556,0.0000,bottom
"U$17","","MOSI1",141.1551,-134.3156,0.0000,bottom
"U$18","","VIN6",143.6951,-137.2366,-90.0000,bottom
"U$19","","MOSI0",136.0751,-134.3156,0.0000,bottom
"U$20","","#CS4",142.6791,-131.7756,0.0000,bottom
"U$23","","MAX5V8",137.4213,-140.2338,90.0000,bottom
"U$27","","VIN_MAX_5V11",144.4571,-129.2356,180.0000,bottom
"U$28","","#CS3",151.6761,-131.7756,0.0000,bottom
"U$30","","MISO2",151.8031,-136.8556,0.0000,bottom
"U$31","","MOSI1",156.8831,-134.3156,0.0000,bottom
"U$32","","VIN6",159.4231,-137.2366,-90.0000,bottom
"U$33","","MOSI0",151.8031,-134.3156,0.0000,bottom
"U$35","","#CS4",158.4071,-131.7756,0.0000,bottom
"U$38","","MAX5V8",153.1493,-140.2338,90.0000,bottom
"U$42","","VIN_MAX_5V11",160.1851,-129.2356,180.0000,bottom
"U$43","","#CS3",167.4041,-131.7756,0.0000,bottom
"U$45","","MISO2",167.5311,-136.8556,0.0000,bottom
"U$46","","MOSI1",172.6111,-134.3156,0.0000,bottom
"U$47","","VIN6",175.1511,-137.2366,-90.0000,bottom
"U$48","","MOSI0",167.5311,-134.3156,0.0000,bottom
"U$49","","#CS4",174.1351,-131.7756,0.0000,bottom
"U$52","","MAX5V8",168.8773,-140.2338,90.0000,bottom
"U$56","","VIN_MAX_5V11",175.9131,-129.2356,180.0000,bottom
"U$57","","#CS3",120.2201,-113.8176,0.0000,bottom
"U$59","","MISO2",120.3471,-118.8976,0.0000,bottom
"U$60","","MOSI1",125.4271,-116.3576,0.0000,bottom
"U$61","","VIN6",127.9671,-119.2786,-90.0000,bottom
"U$62","","MOSI0",120.3471,-116.3576,0.0000,bottom
"U$63","","#CS4",126.9511,-113.8176,0.0000,bottom
"U$66","","MAX5V8",121.6933,-122.2758,90.0000,bottom
"U$70","","VIN_MAX_5V11",128.7291,-111.2776,180.0000,bottom
"U$71","","#CS3",135.9481,-113.8176,0.0000,bottom
"U$73","","MISO2",136.0751,-118.8976,0.0000,bottom
"U$74","","MOSI1",141.1551,-116.3576,0.0000,bottom
"U$75","","VIN6",143.6951,-119.2786,-90.0000,bottom
"U$76","","MOSI0",136.0751,-116.3576,0.0000,bottom
"U$77","","#CS4",142.6791,-113.8176,0.0000,bottom
"U$80","","MAX5V8",137.4213,-122.2758,90.0000,bottom
"U$84","","VIN_MAX_5V11",144.4571,-111.2776,180.0000,bottom
"U$85","","#CS3",151.6761,-113.8176,0.0000,bottom
"U$87","","MISO2",151.8031,-118.8976,0.0000,bottom
"U$88","","MOSI1",156.8831,-116.3576,0.0000,bottom
"U$89","","VIN6",159.4231,-119.2786,-90.0000,bottom
"U$90","","MOSI0",151.8031,-116.3576,0.0000,bottom
"U$91","","#CS4",158.4071,-113.8176,0.0000,bottom
"U$94","","MAX5V8",153.1493,-122.2758,90.0000,bottom
"U$98","","VIN_MAX_5V11",160.1851,-111.2776,180.0000,bottom
"U$99","","#CS3",167.4041,-113.8176,0.0000,bottom
"U$101","","MISO2",167.5311,-118.8976,0.0000,bottom
"U$102","","MOSI1",172.6111,-116.3576,0.0000,bottom
"U$103","","VIN6",175.1511,-119.2786,-90.0000,bottom
"U$104","","MOSI0",167.5311,-116.3576,0.0000,bottom
"U$105","","#CS4",174.1351,-113.8176,0.0000,bottom
"U$108","","MAX5V8",168.8773,-122.2758,90.0000,bottom
"U$112","","VIN_MAX_5V11",175.9131,-111.2776,180.0000,bottom
"U$113","","#CS3",120.2201,-95.8596,0.0000,bottom
"U$115","","MISO2",120.3471,-100.9396,0.0000,bottom
"U$116","","MOSI1",125.4271,-98.3996,0.0000,bottom
"U$117","","VIN6",127.9671,-101.3206,-90.0000,bottom
"U$118","","MOSI0",120.3471,-98.3996,0.0000,bottom
"U$119","","#CS4",126.9511,-95.8596,0.0000,bottom
"U$122","","MAX5V8",121.6933,-104.3178,90.0000,bottom
"U$126","","VIN_MAX_5V11",128.7291,-93.3196,180.0000,bottom
"U$127","","#CS3",135.9481,-95.8596,0.0000,bottom
"U$129","","MISO2",136.0751,-100.9396,0.0000,bottom
"U$130","","MOSI1",141.1551,-98.3996,0.0000,bottom
"U$131","","VIN6",143.6951,-101.3206,-90.0000,bottom
"U$132","","MOSI0",136.0751,-98.3996,0.0000,bottom
"U$133","","#CS4",142.6791,-95.8596,0.0000,bottom
"U$136","","MAX5V8",137.4213,-104.3178,90.0000,bottom
"U$140","","VIN_MAX_5V11",144.4571,-93.3196,180.0000,bottom
"U$141","","#CS3",151.6761,-95.8596,0.0000,bottom
"U$143","","MISO2",151.8031,-100.9396,0.0000,bottom
"U$144","","MOSI1",156.8831,-98.3996,0.0000,bottom
"U$145","","VIN6",159.4231,-101.3206,-90.0000,bottom
"U$146","","MOSI0",151.8031,-98.3996,0.0000,bottom
"U$147","","#CS4",158.4071,-95.8596,0.0000,bottom
"U$150","","MAX5V8",153.1493,-104.3178,90.0000,bottom
"U$154","","VIN_MAX_5V11",160.1851,-93.3196,180.0000,bottom
"U$155","","#CS3",167.4041,-95.8596,0.0000,bottom
"U$157","","MISO2",167.5311,-100.9396,0.0000,bottom
"U$158","","MOSI1",172.6111,-98.3996,0.0000,bottom
"U$159","","VIN6",175.1511,-101.3206,-90.0000,bottom
"U$160","","MOSI0",167.5311,-98.3996,0.0000,bottom
"U$161","","#CS4",174.1351,-95.8596,0.0000,bottom
"U$164","","MAX5V8",168.8773,-104.3178,90.0000,bottom
"U$168","","VIN_MAX_5V11",175.9131,-93.3196,180.0000,bottom
"U$169","","#CS3",120.2201,-77.9016,0.0000,bottom
