Ref,Val,Package,PosX,PosY,Rot,Side
"C1","1µF","0805",156.1211,-101.2571,0.0000,top
"C2","1µF","0805",138.3411,-106.3371,0.0000,top
"FB1","MMZ2012Y152B","0805",137.3251,-103.2891,90.0000,top
"FB2","MMZ2012Y152B","0805",139.6111,-103.2891,90.0000,top
"FID1","FIDUCIAL""","FIDUCIAL_1MM",160.9471,-107.6071,180.0000,top
"FID2","FIDUCIAL""","FIDUCIAL_1MM",152.0571,-99.8601,180.0000,top
"JP1","","1X10_ROUND70",148.5011,-111.6711,180.0000,top
"R1","10K","0805",142.1511,-103.2891,-90.0000,top
"R2","10K","0805",144.6911,-103.2891,-90.0000,top
"R3","10K","0805",147.2311,-103.2891,90.0000,top
"R4","10K","0805",149.7711,-103.2891,-90.0000,top
"U1","ADS1115IDGST","MSOP10",156.1211,-104.0511,-90.0000,top
"U$13","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",159.9311,-98.9711,180.0000,top
"U$14","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",137.0711,-98.9711,180.0000,top
"U$16","","ADAFRUIT_2.5MM",151.0411,-107.3531,0.0000,top
