Ref,Val,Package,PosX,PosY,Rot,Side
"C1","22p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",238.5000,-92.0000,180.0000,bottom
"C2","10n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",247.5000,-84.5000,-90.0000,bottom
"C3","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",250.5000,-89.0000,0.0000,bottom
"C4","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",159.0000,-88.0000,0.0000,bottom
"C5","10n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",159.0000,-80.0000,0.0000,bottom
"C6","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",186.5000,-66.5000,-90.0000,bottom
"C7","10n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",194.0000,-66.5000,-90.0000,bottom
"C8","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",223.0000,-80.0000,180.0000,bottom
"C9","10n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",223.0000,-88.0000,180.0000,bottom
"C10","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",247.5375,-95.5000,180.0000,bottom
"C11","10n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",247.5000,-103.0000,180.0000,bottom
"C12","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",241.0000,-60.5000,0.0000,bottom
"C13","22p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",234.5000,-92.0000,180.0000,bottom
"C14","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",240.5000,-48.5000,90.0000,bottom
"C15","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",235.5000,-48.5000,90.0000,bottom
"C16","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",233.0000,-48.5000,90.0000,bottom
"C17","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",232.5000,-59.0000,-90.0000,bottom
"C18","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",236.0000,-59.0000,-90.0000,bottom
"C19","100n","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",238.0000,-59.0000,-90.0000,bottom
"C20","100p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",230.5375,-92.0000,0.0000,bottom
"D1","BAS16J","D_SOD-323_HandSoldering",240.0000,-63.5000,-90.0000,bottom
"D3","D_Small","D_SOD-323_HandSoldering",155.5000,-84.0000,90.0000,bottom
"D4","D_Small","D_SOD-323_HandSoldering",190.5000,-63.0000,0.0000,bottom
"D5","D_Small","D_SOD-323_HandSoldering",226.5000,-84.0000,-90.0000,bottom
"D6","D_Small","D_SOD-323_HandSoldering",251.0000,-99.0000,-90.0000,bottom
"J1","ANT3","Coaxial_N_Flange",169.0360,-106.8960,180.0000,bottom
"J2","ANT1","Coaxial_N_Flange",168.7480,-60.8960,180.0000,bottom
"J3","ANT2","Coaxial_N_Flange",211.0360,-60.6080,180.0000,bottom
"J4","ANT4","Coaxial_N_Flange",210.7480,-106.8960,180.0000,bottom
"R1","33k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",240.5000,-67.5000,135.0000,bottom
"R2","5K6","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",238.0000,-70.0000,-45.0000,bottom
