Ref,Val,Package,PosX,PosY,Rot,Side
"SJ1","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",93.3831,-154.4066,0.0000,bottom
"SJ3","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",109.1311,-154.4066,0.0000,bottom
"SJ5","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",124.8791,-154.4066,0.0000,bottom
"SJ7","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",140.6271,-154.4066,0.0000,bottom
"SJ9","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",156.3751,-154.4066,0.0000,bottom
"SJ11","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",172.1231,-154.4066,0.0000,bottom
"SJ13","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",187.8711,-154.4066,0.0000,bottom
"SJ15","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",203.6191,-154.4066,0.0000,bottom
"SJ17","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",93.3831,-138.6586,0.0000,bottom
"SJ19","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",109.1311,-138.6586,0.0000,bottom
"SJ21","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",124.8791,-138.6586,0.0000,bottom
"SJ23","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",140.6271,-138.6586,0.0000,bottom
"SJ25","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",156.3751,-138.6586,0.0000,bottom
"SJ27","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",172.1231,-138.6586,0.0000,bottom
"SJ29","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",187.8711,-138.6586,0.0000,bottom
"SJ31","","PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX",203.6191,-138.6586,0.0000,bottom
