Ref,Val,Package,PosX,PosY,Rot,Side
"C4","0.1uF","0603",146.5961,-107.5436,180.0000,top
"D1","RED","LED-0603",148.5011,-110.7186,180.0000,top
"D2","3.6V","SOD-323",138.3411,-110.5916,180.0000,top
"D3","3.6V","SOD-323",148.5011,-115.1636,-90.0000,top
"D4","3.6V","SOD-323",158.6611,-115.1636,-90.0000,top
"FRAME1","FRAME-LETTER","CREATIVE_COMMONS",118.0211,-125.3236,0.0000,top
"J1","GATORGATOR_MINI","GATOR_MINI",163.7411,-113.8936,0.0000,top
"J2","GATORGATOR_MINI","GATOR_MINI",153.5811,-113.8936,0.0000,top
"J3","GATORGATOR_MINI","GATOR_MINI",143.4211,-113.8936,0.0000,top
"J4","GATORGATOR_MINI","GATOR_MINI",133.2611,-113.8936,0.0000,top
"J5","GATORGATOR_MINI","GATOR_MINI",133.2611,-96.1136,180.0000,top
"J6","GATORGATOR_MINI","GATOR_MINI",143.4211,-96.1136,180.0000,top
"J7","GATORGATOR_MINI","GATOR_MINI",153.5811,-96.1136,180.0000,top
"J8","GATORGATOR_MINI","GATOR_MINI",163.7411,-96.1136,180.0000,top
"JP3","STAND-OFF","STAND-OFF",131.9911,-105.0036,0.0000,top
"JP4","STAND-OFF","STAND-OFF",165.0111,-105.0036,90.0000,top
"JP5","FIDUCIALUFIDUCIAL","MICRO-FIDUCIAL",130.0861,-111.3536,0.0000,top
"JP6","FIDUCIALUFIDUCIAL","MICRO-FIDUCIAL",166.2811,-99.2886,0.0000,top
"Q1","2.5A/30V/105mΩ","SOT23-3",138.3411,-107.5436,0.0000,top
"R1","10k","0603",152.3111,-103.7336,90.0000,top
"R2","10k","0603",144.6911,-103.7336,90.0000,top
"R3","1k","0603",150.4061,-107.5436,180.0000,top
"R4","10k","0603",138.3411,-115.1636,90.0000,top
"R5","10k","0603",154.2161,-103.7336,90.0000,top
"R6","300k","0603",148.5011,-102.4636,180.0000,top
"U1","VEML6070","VEML6070",148.5011,-105.0036,180.0000,top
"U$1","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",157.6451,-106.2736,0.0000,top
"U$3","","3V33",141.0081,-109.8296,0.0000,top
"U$4","","GND0",130.8481,-109.8296,0.0000,top
"U$5","","SCL2",161.5821,-109.8296,0.0000,top
"U$6","","GATOR#UV5",153.5811,-107.5436,0.0000,top
"U$7","","SDA1",151.2951,-109.8296,0.0000,top
"U$10","","ORDERING_INSTRUCTIONS",130.7211,-127.8636,0.0000,top
"U$13","","GND0",135.6741,-100.1776,180.0000,top
"U$14","","3V33",145.7071,-100.1776,180.0000,top
"U$15","","SDA1",155.8671,-100.1776,180.0000,top
"U$17","","SCL2",165.9001,-100.1776,180.0000,top
"U$22","","GATORBIT_FINAL_FOR_SILK#01#PNG",138.2141,-104.4956,0.0000,top
"U$25","","PWR0",145.9611,-109.0676,0.0000,top
