Ref,Val,Package,PosX,PosY,Rot,Side
"C10","DNP","0603",117.3861,-144.5006,90.0000,bottom
"C11","DNP","0603",114.8461,-144.5006,90.0000,bottom
"C21","DNP","0603",169.4561,-144.5006,90.0000,bottom
"C22","DNP","0603",166.9161,-144.5006,90.0000,bottom
"C32","DNP","0603",221.5261,-144.5006,90.0000,bottom
"C33","DNP","0603",218.9861,-144.5006,90.0000,bottom
"C43","DNP","0603",117.3861,-121.1326,90.0000,bottom
"C44","DNP","0603",114.8461,-121.1326,90.0000,bottom
"C54","DNP","0603",169.4561,-121.1326,90.0000,bottom
"C55","DNP","0603",166.9161,-121.1326,90.0000,bottom
"C65","DNP","0603",221.5261,-121.1326,90.0000,bottom
"C66","DNP","0603",218.9861,-121.1326,90.0000,bottom
"C76","DNP","0603",117.3861,-97.7646,90.0000,bottom
"C77","DNP","0603",114.8461,-97.7646,90.0000,bottom
"C87","DNP","0603",169.4561,-97.7646,90.0000,bottom
"C88","DNP","0603",166.9161,-97.7646,90.0000,bottom
"C98","DNP","0603",221.5261,-97.7646,90.0000,bottom
"C99","DNP","0603",218.9861,-97.7646,90.0000,bottom
"C109","DNP","0603",117.3861,-74.3966,90.0000,bottom
"C110","DNP","0603",114.8461,-74.3966,90.0000,bottom
"C120","DNP","0603",169.4561,-74.3966,90.0000,bottom
"C121","DNP","0603",166.9161,-74.3966,90.0000,bottom
"C131","DNP","0603",221.5261,-74.3966,90.0000,bottom
"C132","DNP","0603",218.9861,-74.3966,90.0000,bottom
"E$2","","FIDUCIAL-1X2",84.3661,-56.4261,180.0000,bottom
"E$4","","FIDUCIAL-1X2",212.6361,-56.4261,180.0000,bottom
"E$6","","FIDUCIAL-1.5X3",84.3661,-153.5811,180.0000,bottom
"FD3","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",119.2911,-148.9456,180.0000,bottom
"FD4","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",89.0651,-131.5466,180.0000,bottom
"FD7","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",171.3611,-148.9456,180.0000,bottom
"FD8","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",141.1351,-131.5466,180.0000,bottom
"FD11","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",223.4311,-148.9456,180.0000,bottom
"FD12","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",193.2051,-131.5466,180.0000,bottom
"FD15","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",119.2911,-125.5776,180.0000,bottom
"FD16","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",89.0651,-108.1786,180.0000,bottom
"FD19","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",171.3611,-125.5776,180.0000,bottom
"FD20","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",141.1351,-108.1786,180.0000,bottom
"FD23","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",223.4311,-125.5776,180.0000,bottom
"FD24","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",193.2051,-108.1786,180.0000,bottom
"FD27","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",119.2911,-102.2096,180.0000,bottom
"FD28","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",89.0651,-84.8106,180.0000,bottom
"FD31","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",171.3611,-102.2096,180.0000,bottom
"FD32","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",141.1351,-84.8106,180.0000,bottom
"FD35","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",223.4311,-102.2096,180.0000,bottom
"FD36","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",193.2051,-84.8106,180.0000,bottom
"FD39","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",119.2911,-78.8416,180.0000,bottom
"FD40","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",89.0651,-61.4426,180.0000,bottom
"FD43","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",171.3611,-78.8416,180.0000,bottom
"FD44","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",141.1351,-61.4426,180.0000,bottom
"FD47","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",223.4311,-78.8416,180.0000,bottom
"FD48","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",193.2051,-61.4426,180.0000,bottom
"J8","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",112.3061,-140.0556,-90.0000,bottom
"J20","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",164.3761,-140.0556,-90.0000,bottom
"J32","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",216.4461,-140.0556,-90.0000,bottom
"J44","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",112.3061,-116.6876,-90.0000,bottom
"J56","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",164.3761,-116.6876,-90.0000,bottom
"J68","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",216.4461,-116.6876,-90.0000,bottom
"J80","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",112.3061,-93.3196,-90.0000,bottom
"J92","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",164.3761,-93.3196,-90.0000,bottom
"J104","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",216.4461,-93.3196,-90.0000,bottom
"J116","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",112.3061,-69.9516,-90.0000,bottom
"J128","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",164.3761,-69.9516,-90.0000,bottom
"J140","CORTEX_DEBUG_PTH","2X5-PTH-1.27MM",216.4461,-69.9516,-90.0000,bottom
"LOGO1","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",110.6551,-143.3576,180.0000,bottom
"LOGO2","OSHW-LOGOS","OSHW-LOGO-S",75.4761,-135.1026,90.0000,bottom
"LOGO3","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",162.7251,-143.3576,180.0000,bottom
"LOGO4","OSHW-LOGOS","OSHW-LOGO-S",127.5461,-135.1026,90.0000,bottom
"LOGO5","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",214.7951,-143.3576,180.0000,bottom
"LOGO6","OSHW-LOGOS","OSHW-LOGO-S",179.6161,-135.1026,90.0000,bottom
"LOGO7","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",110.6551,-119.9896,180.0000,bottom
"LOGO8","OSHW-LOGOS","OSHW-LOGO-S",75.4761,-111.7346,90.0000,bottom
"LOGO9","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",162.7251,-119.9896,180.0000,bottom
"LOGO10","OSHW-LOGOS","OSHW-LOGO-S",127.5461,-111.7346,90.0000,bottom
"LOGO11","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",214.7951,-119.9896,180.0000,bottom
"LOGO12","OSHW-LOGOS","OSHW-LOGO-S",179.6161,-111.7346,90.0000,bottom
"LOGO13","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",110.6551,-96.6216,180.0000,bottom
"LOGO14","OSHW-LOGOS","OSHW-LOGO-S",75.4761,-88.3666,90.0000,bottom
"LOGO15","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",162.7251,-96.6216,180.0000,bottom
"LOGO16","OSHW-LOGOS","OSHW-LOGO-S",127.5461,-88.3666,90.0000,bottom
"LOGO17","SFE_LOGO_NAME.2_INCH","SFE_LOGO_NAME_.2",214.7951,-96.6216,180.0000,bottom
