Ref,Val,Package,PosX,PosY,Rot,Side
"C1","100uF-25V","NIPPON_F80",109.8931,-185.2676,-90.0000,top
"C2","22uF-35v","PANASONIC_C",110.1471,-195.4276,-90.0000,top
"C3","0.1uF","0603-CAP",113.7031,-178.9176,180.0000,top
"C4","100uF-25V","NIPPON_F80",138.3411,-185.2676,-90.0000,top
"C5","22uF-35v","PANASONIC_C",138.5951,-195.4276,-90.0000,top
"C6","0.1uF","0603-CAP",142.1511,-178.9176,180.0000,top
"C7","100uF-25V","NIPPON_F80",166.7891,-185.2676,-90.0000,top
"C8","22uF-35v","PANASONIC_C",167.0431,-195.4276,-90.0000,top
"C9","0.1uF","0603-CAP",170.5991,-178.9176,180.0000,top
"C10","100uF-25V","NIPPON_F80",109.8931,-156.8196,-90.0000,top
"C11","22uF-35v","PANASONIC_C",110.1471,-166.9796,-90.0000,top
"C12","0.1uF","0603-CAP",113.7031,-150.4696,180.0000,top
"C13","100uF-25V","NIPPON_F80",138.3411,-156.8196,-90.0000,top
"C14","22uF-35v","PANASONIC_C",138.5951,-166.9796,-90.0000,top
"C15","0.1uF","0603-CAP",142.1511,-150.4696,180.0000,top
"C16","100uF-25V","NIPPON_F80",166.7891,-156.8196,-90.0000,top
"C17","22uF-35v","PANASONIC_C",167.0431,-166.9796,-90.0000,top
"C18","0.1uF","0603-CAP",170.5991,-150.4696,180.0000,top
"C19","100uF-25V","NIPPON_F80",109.8931,-128.3716,-90.0000,top
"C20","22uF-35v","PANASONIC_C",110.1471,-138.5316,-90.0000,top
"C21","0.1uF","0603-CAP",113.7031,-122.0216,180.0000,top
"C22","100uF-25V","NIPPON_F80",138.3411,-128.3716,-90.0000,top
"C23","22uF-35v","PANASONIC_C",138.5951,-138.5316,-90.0000,top
"C24","0.1uF","0603-CAP",142.1511,-122.0216,180.0000,top
"C25","100uF-25V","NIPPON_F80",166.7891,-128.3716,-90.0000,top
"C26","22uF-35v","PANASONIC_C",167.0431,-138.5316,-90.0000,top
"C27","0.1uF","0603-CAP",170.5991,-122.0216,180.0000,top
"C28","100uF-25V","NIPPON_F80",109.8931,-99.9236,-90.0000,top
"C29","22uF-35v","PANASONIC_C",110.1471,-110.0836,-90.0000,top
"C30","0.1uF","0603-CAP",113.7031,-93.5736,180.0000,top
"C31","100uF-25V","NIPPON_F80",138.3411,-99.9236,-90.0000,top
"C32","22uF-35v","PANASONIC_C",138.5951,-110.0836,-90.0000,top
"C33","0.1uF","0603-CAP",142.1511,-93.5736,180.0000,top
"C34","100uF-25V","NIPPON_F80",166.7891,-99.9236,-90.0000,top
"C35","22uF-35v","PANASONIC_C",167.0431,-110.0836,-90.0000,top
"C36","0.1uF","0603-CAP",170.5991,-93.5736,180.0000,top
"C37","100uF-25V","NIPPON_F80",109.8931,-71.4756,-90.0000,top
"C38","22uF-35v","PANASONIC_C",110.1471,-81.6356,-90.0000,top
"C39","0.1uF","0603-CAP",113.7031,-65.1256,180.0000,top
"C40","100uF-25V","NIPPON_F80",138.3411,-71.4756,-90.0000,top
"C41","22uF-35v","PANASONIC_C",138.5951,-81.6356,-90.0000,top
"C42","0.1uF","0603-CAP",142.1511,-65.1256,180.0000,top
"C43","100uF-25V","NIPPON_F80",166.7891,-71.4756,-90.0000,top
"C44","22uF-35v","PANASONIC_C",167.0431,-81.6356,-90.0000,top
"C45","0.1uF","0603-CAP",170.5991,-65.1256,180.0000,top
"C46","100uF-25V","NIPPON_F80",109.8931,-43.0276,-90.0000,top
"C47","22uF-35v","PANASONIC_C",110.1471,-53.1876,-90.0000,top
"C48","0.1uF","0603-CAP",113.7031,-36.6776,180.0000,top
"C49","100uF-25V","NIPPON_F80",138.3411,-43.0276,-90.0000,top
"C50","22uF-35v","PANASONIC_C",138.5951,-53.1876,-90.0000,top
"C51","0.1uF","0603-CAP",142.1511,-36.6776,180.0000,top
"C52","100uF-25V","NIPPON_F80",166.7891,-43.0276,-90.0000,top
