Ref,Val,Package,PosX,PosY,Rot,Side
"U$2","LOGO-SFENEW","SFE-NEW-WEBLOGO",127.7747,-199.9234,90.0000,bottom
"U$6","LOGO-SFENEW","SFE-NEW-WEBLOGO",156.2227,-199.9234,90.0000,bottom
"U$11","LOGO-SFENEW","SFE-NEW-WEBLOGO",184.6707,-199.9234,90.0000,bottom
"U$16","LOGO-SFENEW","SFE-NEW-WEBLOGO",127.7747,-171.4754,90.0000,bottom
"U$21","LOGO-SFENEW","SFE-NEW-WEBLOGO",156.2227,-171.4754,90.0000,bottom
"U$26","LOGO-SFENEW","SFE-NEW-WEBLOGO",184.6707,-171.4754,90.0000,bottom
"U$31","LOGO-SFENEW","SFE-NEW-WEBLOGO",127.7747,-143.0274,90.0000,bottom
"U$36","LOGO-SFENEW","SFE-NEW-WEBLOGO",156.2227,-143.0274,90.0000,bottom
"U$41","LOGO-SFENEW","SFE-NEW-WEBLOGO",184.6707,-143.0274,90.0000,bottom
"U$46","LOGO-SFENEW","SFE-NEW-WEBLOGO",127.7747,-114.5794,90.0000,bottom
"U$51","LOGO-SFENEW","SFE-NEW-WEBLOGO",156.2227,-114.5794,90.0000,bottom
"U$56","LOGO-SFENEW","SFE-NEW-WEBLOGO",184.6707,-114.5794,90.0000,bottom
"U$61","LOGO-SFENEW","SFE-NEW-WEBLOGO",127.7747,-86.1314,90.0000,bottom
"U$66","LOGO-SFENEW","SFE-NEW-WEBLOGO",156.2227,-86.1314,90.0000,bottom
"U$71","LOGO-SFENEW","SFE-NEW-WEBLOGO",184.6707,-86.1314,90.0000,bottom
"U$76","LOGO-SFENEW","SFE-NEW-WEBLOGO",127.7747,-57.6834,90.0000,bottom
"U$81","LOGO-SFENEW","SFE-NEW-WEBLOGO",156.2227,-57.6834,90.0000,bottom
"U$86","LOGO-SFENEW","SFE-NEW-WEBLOGO",184.6707,-57.6834,90.0000,bottom
"U$91","LOGO-SFENEW","SFE-NEW-WEBLOGO",127.7747,-29.2354,90.0000,bottom
"U$96","LOGO-SFENEW","SFE-NEW-WEBLOGO",156.2227,-29.2354,90.0000,bottom
"U$101","LOGO-SFENEW","SFE-NEW-WEBLOGO",184.6707,-29.2354,90.0000,bottom
