Ref,Val,Package,PosX,PosY,Rot,Side
"@HOLE0","","",141.5161,-117.0686,0.0000,top
"@HOLE1","","",155.4861,-117.0686,0.0000,top
"@HOLE2","","",141.5161,-92.9386,0.0000,top
"@HOLE3","","",155.4861,-92.9386,0.0000,top
"A0","","SOLDERJUMPER_REFLOW_NOPASTE",152.5651,-115.6716,90.0000,top
"A1","","SOLDERJUMPER_REFLOW_NOPASTE",150.2791,-115.6716,90.0000,top
"C1","10uF","C0805",152.6921,-96.7486,180.0000,top
"CN1","1X4-CLEANBIG","1X04-CLEANBIG",148.7551,-92.9386,0.0000,top
"D1","1N4148","SOD-323F",144.0561,-115.7986,-90.0000,top
"R1","10K","R0805",144.5641,-96.7486,0.0000,top
"R2","10K","R0805",148.6281,-96.7486,180.0000,top
"R3","10K","R0805",147.9931,-115.6716,90.0000,top
"R4","10K","R0805",145.9611,-115.6716,90.0000,top
"U1","","SOP24_300MIL",148.5011,-105.7656,-90.0000,top
"U$1","FIDUCIAL","FIDUCIAL_1MM",150.1521,-111.2266,0.0000,top
"U$2","FIDUCIAL","FIDUCIAL_1MM",148.5011,-99.6696,0.0000,top
