Ref,Val,Package,PosX,PosY,Rot,Side
"F1","FUSEX20MM","FUSE_5MM",131.9911,-102.4458,-90.0000,top
"F2","FUSEX20MM","FUSE_5MM",101.5111,-102.4458,90.0000,top
"F3","FUSEX20MM","FUSE_5MM",165.0111,-102.4458,-90.0000,top
"F4","FUSEX20MM","FUSE_5MM",196.7611,-102.4458,-90.0000,top
"FRAME1","FRAME-LETTER","CREATIVE_COMMONS",107.1190,-138.0058,0.0000,top
"J1","ATX24RH","ATX24_RIGHT_ANGLE",148.5011,-120.2258,0.0000,top
"JP1","SFE_LOGO_NAME_FLAME.3_INCH","SFE_LOGO_NAME_FLAME_.3",179.1081,-122.3848,0.0000,top
"JP2","STAND-OFF","STAND-OFF",212.0011,-126.5758,0.0000,top
"JP3","STAND-OFF","STAND-OFF",212.0011,-83.3958,0.0000,top
"JP4","STAND-OFF","STAND-OFF",85.0011,-126.5758,0.0000,top
"JP5","STAND-OFF","STAND-OFF",85.0011,-83.3958,0.0000,top
"LED1","RED","LED5MM",110.4011,-122.7658,-90.0000,top
"LOGO1","OSHW-LOGOL","OSHW-LOGO-L",95.1611,-120.2258,0.0000,top
"R1","1K","AXIAL-0.3",110.4011,-117.6858,0.0000,top
"S1","BINDING_POST","BINDING_POST",91.3511,-91.0158,-135.0000,top
"S2","BINDING_POST","BINDING_POST",110.4011,-91.0158,135.0000,top
"S3","BINDING_POST","BINDING_POST",123.1011,-91.0158,-135.0000,top
"S4","BINDING_POST","BINDING_POST",142.1511,-91.0158,135.0000,top
"S5","BINDING_POST","BINDING_POST",154.8511,-91.0158,-135.0000,top
"S6","BINDING_POST","BINDING_POST",173.9011,-91.0158,135.0000,top
"S7","BINDING_POST","BINDING_POST",186.6011,-91.0158,-135.0000,top
"S8","BINDING_POST","BINDING_POST",205.6511,-91.0158,135.0000,top
"S9","","SWITCH-SPDT_KIT",186.6011,-125.3058,-90.0000,top
"U$1","REVISION","REVISION",118.0211,-141.8158,0.0000,top
