Ref,Val,Package,PosX,PosY,Rot,Side
"C1","1m","CP_Radial_D18.0mm_P7.50mm",87.5000,-18.0000,0.0000,top
"C2","4.7u","C_1210_3225Metric",58.0000,-63.5000,180.0000,top
"C3","1m","CP_Radial_D18.0mm_P7.50mm",95.0000,-82.0000,180.0000,top
"C4","1u","C_1206_3216Metric",20.5000,-83.0000,180.0000,top
"C5","33u","CP_Radial_D10.0mm_P5.00mm",56.0000,-85.0000,180.0000,top
"C6","1u","C_1206_3216Metric",20.5000,-85.5000,180.0000,top
"HS1","Heatsink","Heatsink_42x25mm_2xFixation_Ohmite-R-series",60.0000,-50.0000,0.0000,top
"J1","Conn_01x01_Female","Schuetzinger_4mm_Jack",25.0000,-15.0000,0.0000,top
"J2","Conn_01x01_Female","Schuetzinger_4mm_Jack",25.0000,-34.0500,0.0000,top
"J3","Conn_01x01_Female","Schuetzinger_4mm_Jack",95.0000,-40.4750,180.0000,top
"J4","Conn_01x01_Female","Schuetzinger_4mm_Jack",25.0000,-47.5000,0.0000,top
"J5","Conn_01x01_Female","Schuetzinger_4mm_Jack",95.0000,-59.5250,180.0000,top
"J6","Conn_01x01_Female","Schuetzinger_4mm_Jack",25.0000,-66.5500,0.0000,top
"J7","Conn_Coaxial","BNC_Amphenol_B6252HB-NPP3G-50_Horizontal",12.7000,-83.0000,90.0000,top
"Q1","AOT2618","TO-220-3_Vertical",57.5000,-53.5000,0.0000,top
"R1","10k","R_0805_2012Metric",58.0000,-57.5000,180.0000,top
