Ref,Val,Package,PosX,PosY,Rot,Side
"C1","2.2uF","0805-CAP",141.1351,-149.9616,0.0000,bottom
"C2","1uF","0805-CAP",141.1351,-165.2016,180.0000,bottom
"C3","1uF","0805-CAP",141.1351,-167.7416,180.0000,bottom
"C4","1uF","0603-CAP",141.1351,-160.1216,180.0000,bottom
"C5","4.7uF","1206-CAP",141.1351,-152.5016,0.0000,bottom
"C6","1uF","0603-CAP",141.1351,-162.6616,180.0000,bottom
"C7","2.2uF","0805-CAP",203.8731,-149.9616,0.0000,bottom
"C8","1uF","0805-CAP",203.8731,-165.2016,180.0000,bottom
"C9","1uF","0805-CAP",203.8731,-167.7416,180.0000,bottom
"C10","1uF","0603-CAP",203.8731,-160.1216,180.0000,bottom
"C11","4.7uF","1206-CAP",203.8731,-152.5016,0.0000,bottom
"C12","1uF","0603-CAP",203.8731,-162.6616,180.0000,bottom
"C13","2.2uF","0805-CAP",141.1351,-113.8936,0.0000,bottom
"C14","1uF","0805-CAP",141.1351,-129.1336,180.0000,bottom
"C15","1uF","0805-CAP",141.1351,-131.6736,180.0000,bottom
"C16","1uF","0603-CAP",141.1351,-124.0536,180.0000,bottom
"C17","4.7uF","1206-CAP",141.1351,-116.4336,0.0000,bottom
"C18","1uF","0603-CAP",141.1351,-126.5936,180.0000,bottom
"C19","2.2uF","0805-CAP",203.8731,-113.8936,0.0000,bottom
"C20","1uF","0805-CAP",203.8731,-129.1336,180.0000,bottom
"C21","1uF","0805-CAP",203.8731,-131.6736,180.0000,bottom
"C22","1uF","0603-CAP",203.8731,-124.0536,180.0000,bottom
"C23","4.7uF","1206-CAP",203.8731,-116.4336,0.0000,bottom
"C24","1uF","0603-CAP",203.8731,-126.5936,180.0000,bottom
"C25","2.2uF","0805-CAP",141.1351,-77.8256,0.0000,bottom
"C26","1uF","0805-CAP",141.1351,-93.0656,180.0000,bottom
"C27","1uF","0805-CAP",141.1351,-95.6056,180.0000,bottom
"C28","1uF","0603-CAP",141.1351,-87.9856,180.0000,bottom
"C29","4.7uF","1206-CAP",141.1351,-80.3656,0.0000,bottom
"C30","1uF","0603-CAP",141.1351,-90.5256,180.0000,bottom
"C31","2.2uF","0805-CAP",203.8731,-77.8256,0.0000,bottom
"C32","1uF","0805-CAP",203.8731,-93.0656,180.0000,bottom
"C33","1uF","0805-CAP",203.8731,-95.6056,180.0000,bottom
"C34","1uF","0603-CAP",203.8731,-87.9856,180.0000,bottom
"C35","4.7uF","1206-CAP",203.8731,-80.3656,0.0000,bottom
"C36","1uF","0603-CAP",203.8731,-90.5256,180.0000,bottom
"C37","2.2uF","0805-CAP",141.1351,-41.7576,0.0000,bottom
"C38","1uF","0805-CAP",141.1351,-56.9976,180.0000,bottom
"C39","1uF","0805-CAP",141.1351,-59.5376,180.0000,bottom
"C40","1uF","0603-CAP",141.1351,-51.9176,180.0000,bottom
"C41","4.7uF","1206-CAP",141.1351,-44.2976,0.0000,bottom
"C42","1uF","0603-CAP",141.1351,-54.4576,180.0000,bottom
"C43","2.2uF","0805-CAP",203.8731,-41.7576,0.0000,bottom
"C44","1uF","0805-CAP",203.8731,-56.9976,180.0000,bottom
"C45","1uF","0805-CAP",203.8731,-59.5376,180.0000,bottom
"C46","1uF","0603-CAP",203.8731,-51.9176,180.0000,bottom
"C47","4.7uF","1206-CAP",203.8731,-44.2976,0.0000,bottom
"C48","1uF","0603-CAP",203.8731,-54.4576,180.0000,bottom
"E$1","","FIDUCIAL-1.5X3",83.7311,-170.2816,180.0000,bottom
"E$4","","FIDUCIAL-1X2",212.8901,-169.2656,180.0000,bottom
"E$5","","FIDUCIAL-1X2",212.8901,-40.7416,0.0000,bottom
"FID1","FIDUCIAL1X2","FIDUCIAL-1X2",88.5571,-170.5356,-90.0000,bottom
"FID2","FIDUCIAL1X2","FIDUCIAL-1X2",143.1671,-143.8656,-90.0000,bottom
"FID3","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-170.5356,-90.0000,bottom
"FID4","FIDUCIAL1X2","FIDUCIAL-1X2",205.9051,-143.8656,-90.0000,bottom
"FID5","FIDUCIAL1X2","FIDUCIAL-1X2",88.5571,-134.4676,-90.0000,bottom
"FID6","FIDUCIAL1X2","FIDUCIAL-1X2",143.1671,-107.7976,-90.0000,bottom
"FID7","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-134.4676,-90.0000,bottom
"FID8","FIDUCIAL1X2","FIDUCIAL-1X2",205.9051,-107.7976,-90.0000,bottom
"FID9","FIDUCIAL1X2","FIDUCIAL-1X2",88.5571,-98.3996,-90.0000,bottom
"FID10","FIDUCIAL1X2","FIDUCIAL-1X2",143.1671,-71.7296,-90.0000,bottom
"FID11","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-98.3996,-90.0000,bottom
"FID12","FIDUCIAL1X2","FIDUCIAL-1X2",205.9051,-71.7296,-90.0000,bottom
"FID13","FIDUCIAL1X2","FIDUCIAL-1X2",88.5571,-62.3316,-90.0000,bottom
"FID14","FIDUCIAL1X2","FIDUCIAL-1X2",143.1671,-35.6616,-90.0000,bottom
"FID15","FIDUCIAL1X2","FIDUCIAL-1X2",151.2951,-62.3316,-90.0000,bottom
"FID16","FIDUCIAL1X2","FIDUCIAL-1X2",205.9051,-35.6616,-90.0000,bottom
"LOGO2","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",91.7321,-154.4066,-90.0000,bottom
"LOGO6","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",154.4701,-154.4066,-90.0000,bottom
"LOGO9","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",91.7321,-118.3386,-90.0000,bottom
"LOGO12","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",154.4701,-118.3386,-90.0000,bottom
"LOGO15","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",91.7321,-82.2706,-90.0000,bottom
"LOGO18","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",154.4701,-82.2706,-90.0000,bottom
"LOGO21","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",91.7321,-46.2026,-90.0000,bottom
"LOGO24","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",154.4701,-46.2026,-90.0000,bottom
"R1","390k","0603-RES",141.1351,-155.0416,180.0000,bottom
"R2","10k","0603-RES",141.1351,-157.5816,0.0000,bottom
"R3","390k","0603-RES",203.8731,-155.0416,180.0000,bottom
"R4","10k","0603-RES",203.8731,-157.5816,0.0000,bottom
"R5","10K","0603-RES",142.1511,-171.0436,180.0000,bottom
"R6","10K","0603-RES",204.8891,-171.0436,180.0000,bottom
"R7","10K","0603-RES",142.1511,-172.9486,180.0000,bottom
"R8","10K","0603-RES",204.8891,-172.9486,180.0000,bottom
"R9","390k","0603-RES",141.1351,-118.9736,180.0000,bottom
"R10","10k","0603-RES",141.1351,-121.5136,0.0000,bottom
"R11","10K","0603-RES",142.1511,-134.9756,180.0000,bottom
"R12","10K","0603-RES",142.1511,-136.8806,180.0000,bottom
"R13","390k","0603-RES",203.8731,-118.9736,180.0000,bottom
"R14","10k","0603-RES",203.8731,-121.5136,0.0000,bottom
"R15","10K","0603-RES",204.8891,-134.9756,180.0000,bottom
"R16","10K","0603-RES",204.8891,-136.8806,180.0000,bottom
"R17","390k","0603-RES",141.1351,-82.9056,180.0000,bottom
"R18","10k","0603-RES",141.1351,-85.4456,0.0000,bottom
"R19","10K","0603-RES",142.1511,-98.9076,180.0000,bottom
"R20","10K","0603-RES",142.1511,-100.8126,180.0000,bottom
"R21","390k","0603-RES",203.8731,-82.9056,180.0000,bottom
"R22","10k","0603-RES",203.8731,-85.4456,0.0000,bottom
"R23","10K","0603-RES",204.8891,-98.9076,180.0000,bottom
"R24","10K","0603-RES",204.8891,-100.8126,180.0000,bottom
"R25","390k","0603-RES",141.1351,-46.8376,180.0000,bottom
"R26","10k","0603-RES",141.1351,-49.3776,0.0000,bottom
"R27","10K","0603-RES",142.1511,-62.8396,180.0000,bottom
"R28","10K","0603-RES",142.1511,-64.7446,180.0000,bottom
"R29","390k","0603-RES",203.8731,-46.8376,180.0000,bottom
"R30","10k","0603-RES",203.8731,-49.3776,0.0000,bottom
"R31","10K","0603-RES",204.8891,-62.8396,180.0000,bottom
"R32","10K","0603-RES",204.8891,-64.7446,180.0000,bottom
"SJ1","BS1","PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX",136.0551,-168.1226,0.0000,bottom
"SJ2","BS2","PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX",136.0551,-163.9316,0.0000,bottom
