Ref,Val,Package,PosX,PosY,Rot,Side
"C1",".1uf","0603",153.5811,-97.3836,-90.0000,top
"C2",".1uf","0603",140.3731,-97.3836,-90.0000,top
"C3",".1uf","0603",170.0911,-97.3836,-90.0000,top
"C4",".1uf","0603",156.1211,-97.3836,-90.0000,top
"C5",".1uf","0603",142.1511,-97.3836,-90.0000,top
"C6",".1uf","0603",158.4071,-97.3836,-90.0000,top
"C7",".1uf","0603",142.1511,-88.4936,180.0000,top
"C8",".1uf","0603",149.7711,-88.4936,0.0000,top
"C9",".22uF","0603",160.4391,-97.3836,-90.0000,top
"C10",".22uF","0603",143.8021,-97.3836,-90.0000,top
"C11",".1uf","0603",158.6611,-88.4936,180.0000,top
"C12",".1uf","0603",166.2811,-88.4936,0.0000,top
"C13","10uF","EIA3216",131.9911,-107.5436,0.0000,top
"C14","100uF","PANASONIC_G",162.4711,-105.0036,180.0000,top
"C15",".1uf","0603",170.0911,-111.3536,-90.0000,top
"C16","1uF","0603",166.2811,-111.3536,0.0000,top
"C17","10uF","EIA3216",171.3611,-108.8136,180.0000,top
"C18",".1uf","0603",153.5811,-107.0356,0.0000,top
"C19",".1uf","0603",140.8811,-120.2436,90.0000,top
"C20","1uF","0603",133.2611,-87.8586,-90.0000,top
"C21",".1uf","0603",131.3561,-87.8586,-90.0000,top
"D1","","DO214AC",161.2011,-116.4336,-90.0000,top
"D2","","SMA-DIODE",156.1211,-117.7036,0.0000,top
"D3","","SMA-DIODE",166.2811,-117.7036,0.0000,top
"F1","PTCSMD","PTC-1206",166.2811,-113.8936,0.0000,top
"IC1","A4983ALT1","QFN-28-5MM_ALT1",145.9611,-92.3036,0.0000,top
"IC2","A4983ALT1","QFN-28-5MM_ALT1",162.4711,-92.3036,0.0000,top
"IC3","PIC18F46J50-I/PT","TQFP44",142.1511,-111.3536,180.0000,top
"IC4","LM317MABDT","DPACK",172.6311,-120.2436,180.0000,top
"IC5","LM317MABDT","DPACK",134.5311,-96.1136,180.0000,top
"J3","USBSMD","USB-MINIB",134.5311,-127.8636,90.0000,top
"J4","IO","1X12",124.3711,-124.0536,90.0000,top
"J5","IO","1X12",121.8311,-124.0536,90.0000,top
"J7","POWER_JACKSMD","POWER_JACK_SMD",161.2011,-129.1336,90.0000,top
"J8","ICSP","1X05_NOSILK",175.1711,-107.5436,90.0000,top
"JP1","","1X03_LOCK_NO_SILK",129.4511,-78.3336,-90.0000,top
"JP2","","1X03_NO_SILK",131.9911,-78.3336,-90.0000,top
"JP3","","1X03_NO_SILK",134.5311,-78.3336,-90.0000,top
"JP4","","1X03_NO_SILK",137.0711,-78.3336,-90.0000,top
"JP5","","1X03_NO_SILK",121.8311,-85.9536,0.0000,top
"JP6","","1X03_NO_SILK",121.8311,-88.4936,0.0000,top
"JP7","","1X03_NO_SILK",121.8311,-91.0336,0.0000,top
"JP8","","1X03_NO_SILK",121.8311,-93.5736,0.0000,top
"JP14","FIDUCIALUFIDUCIAL","MICRO-FIDUCIAL",121.3231,-128.6256,0.0000,top
"JP15","FIDUCIALUFIDUCIAL","MICRO-FIDUCIAL",175.1711,-78.3336,0.0000,top
"LED1","DIR1_RED","LED-0603",153.5811,-88.4936,0.0000,top
"LED2","DIR2_RED","LED-0603",170.0911,-88.4936,0.0000,top
"PWR0","GREEN","LED-0603",170.0911,-102.4636,0.0000,top
"R1",".22","R0805",148.5011,-84.6836,180.0000,top
"R2",".22","R0805",165.0111,-84.6836,180.0000,top
"R3",".22","R0805",143.4211,-84.6836,0.0000,top
"R4",".22","R0805",159.9311,-84.6836,0.0000,top
"R5","10K","R0603",140.8811,-102.4636,0.0000,top
"R6","10K","R0603",138.3411,-120.2436,90.0000,top
"R7","20K","R0603",165.0111,-97.3836,-90.0000,top
"R8","20K","R0603",148.5011,-97.3836,-90.0000,top
"R9","10K","R0603",151.0411,-97.3836,90.0000,top
"R10","10K","R0603",167.5511,-97.3836,90.0000,top
"R11","TRIMPOTSMD - 10K","TRIMPOT-3MM",133.2611,-103.7336,90.0000,top
"R12","47K","R0603",130.7211,-120.2436,90.0000,top
"R13","47K","R0603",152.3111,-118.9736,-90.0000,top
"R14","47K","R0603",151.0411,-118.9736,90.0000,top
"R15","330","R0603",153.5811,-84.6836,-90.0000,top
"R16","330","R0603",171.3611,-88.4936,90.0000,top
"R17","68.1K","R0603",133.2611,-120.2436,-90.0000,top
"R18","4.7K","R0603",151.0411,-122.7836,-90.0000,top
"R19","715","R0603",137.0711,-87.8586,90.0000,top
"R20","330","R0603",170.0911,-106.2736,-90.0000,top
"R21","10K","R0603",135.8011,-118.9736,-90.0000,top
"R22","10K","R0603",153.5811,-108.8136,0.0000,top
"R23","240","R0603",175.1711,-111.3536,90.0000,top
"R24","240","R0603",135.1661,-87.8586,90.0000,top
"R25","330","R0603",142.1511,-130.4036,180.0000,top
"R26","330","R0603",151.0411,-130.4036,0.0000,top
"R27","390","R0603",172.6311,-111.3536,90.0000,top
"SW1","PRG","TACTILE_SWITCH_SMD",131.9911,-112.6236,-90.0000,top
"SW2","RST","TACTILE_SWITCH_SMD",153.5811,-112.6236,180.0000,top
"TP1","VCC","1X01_NOSILK",175.1711,-89.7636,0.0000,top
"TP2","GND","1X01_NOSILK",175.1711,-87.2236,0.0000,top
"TP3","REF","1X01",129.4511,-102.4636,0.0000,top
