Ref,Val,Package,PosX,PosY,Rot,Side
"C1","DNP","1206",142.3416,-193.1797,70.0000,bottom
"C2","DNP","1206",219.0496,-193.1797,70.0000,bottom
"C3","DNP","1206",142.3416,-116.4717,70.0000,bottom
"C4","DNP","1206",219.0496,-116.4717,70.0000,bottom
"C5","DNP","1206",142.3416,-39.7637,70.0000,bottom
"C6","DNP","1206",219.0496,-39.7637,70.0000,bottom
"FD2","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",80.4291,-207.2386,90.0000,bottom
"FD4","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",139.8651,-156.1846,180.0000,bottom
"FD6","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",157.1371,-207.2386,90.0000,bottom
"FD8","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",216.5731,-156.1846,180.0000,bottom
"FD10","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",80.4291,-130.5306,90.0000,bottom
"FD12","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",139.8651,-79.4766,180.0000,bottom
"FD14","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",157.1371,-130.5306,90.0000,bottom
"FD16","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",216.5731,-79.4766,180.0000,bottom
"FD18","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",80.4291,-53.8226,90.0000,bottom
"FD20","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",139.8651,-2.7686,180.0000,bottom
"FD22","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",157.1371,-53.8226,90.0000,bottom
"FD24","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",216.5731,-2.7686,180.0000,bottom
"J1","SOLDER_PAD_2","SOLDER_PAD_2",145.8976,-178.4731,-86.4000,bottom
"J2","SOLDER_PAD_2","SOLDER_PAD_2",146.0246,-182.3974,-90.0000,bottom
"J3","SOLDER_PAD_2","SOLDER_PAD_2",145.7198,-186.5122,83.0000,bottom
"J4","SOLDER_PAD_2","SOLDER_PAD_2",222.6056,-178.4731,-86.4000,bottom
"J5","SOLDER_PAD_2","SOLDER_PAD_2",222.7326,-182.3974,-90.0000,bottom
"J6","SOLDER_PAD_2","SOLDER_PAD_2",222.4278,-186.5122,83.0000,bottom
"J7","SOLDER_PAD_2","SOLDER_PAD_2",145.8976,-101.7651,-86.4000,bottom
"J8","SOLDER_PAD_2","SOLDER_PAD_2",146.0246,-105.6894,-90.0000,bottom
"J9","SOLDER_PAD_2","SOLDER_PAD_2",145.7198,-109.8042,83.0000,bottom
"J10","SOLDER_PAD_2","SOLDER_PAD_2",222.6056,-101.7651,-86.4000,bottom
"J11","SOLDER_PAD_2","SOLDER_PAD_2",222.7326,-105.6894,-90.0000,bottom
"J12","SOLDER_PAD_2","SOLDER_PAD_2",222.4278,-109.8042,83.0000,bottom
"J13","SOLDER_PAD_2","SOLDER_PAD_2",145.8976,-25.0571,-86.4000,bottom
"J14","SOLDER_PAD_2","SOLDER_PAD_2",146.0246,-28.9814,-90.0000,bottom
"J15","SOLDER_PAD_2","SOLDER_PAD_2",145.7198,-33.0962,83.0000,bottom
