Ref,Val,Package,PosX,PosY,Rot,Side
"LOGO1","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",58.8391,-154.5336,180.0000,bottom
"LOGO2","OSHW-LOGOS","OSHW-LOGO-S",57.8231,-149.1996,180.0000,bottom
"LOGO3","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",76.3651,-154.5336,180.0000,bottom
"LOGO4","OSHW-LOGOS","OSHW-LOGO-S",75.3491,-149.1996,180.0000,bottom
"LOGO5","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",93.8911,-154.5336,180.0000,bottom
"LOGO6","OSHW-LOGOS","OSHW-LOGO-S",92.8751,-149.1996,180.0000,bottom
"LOGO7","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",111.4171,-154.5336,180.0000,bottom
"LOGO8","OSHW-LOGOS","OSHW-LOGO-S",110.4011,-149.1996,180.0000,bottom
"LOGO9","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",128.9431,-154.5336,180.0000,bottom
"LOGO10","OSHW-LOGOS","OSHW-LOGO-S",127.9271,-149.1996,180.0000,bottom
"LOGO11","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",146.4691,-154.5336,180.0000,bottom
"LOGO12","OSHW-LOGOS","OSHW-LOGO-S",145.4531,-149.1996,180.0000,bottom
"LOGO13","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",163.9951,-154.5336,180.0000,bottom
"LOGO14","OSHW-LOGOS","OSHW-LOGO-S",162.9791,-149.1996,180.0000,bottom
"LOGO15","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",181.5211,-154.5336,180.0000,bottom
"LOGO16","OSHW-LOGOS","OSHW-LOGO-S",180.5051,-149.1996,180.0000,bottom
"LOGO17","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",199.0471,-154.5336,180.0000,bottom
"LOGO18","OSHW-LOGOS","OSHW-LOGO-S",198.0311,-149.1996,180.0000,bottom
"LOGO19","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",216.5731,-154.5336,180.0000,bottom
"LOGO20","OSHW-LOGOS","OSHW-LOGO-S",215.5571,-149.1996,180.0000,bottom
"LOGO21","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",234.0991,-154.5336,180.0000,bottom
"LOGO22","OSHW-LOGOS","OSHW-LOGO-S",233.0831,-149.1996,180.0000,bottom
"LOGO23","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",251.6251,-154.5336,180.0000,bottom
"LOGO24","OSHW-LOGOS","OSHW-LOGO-S",250.6091,-149.1996,180.0000,bottom
"LOGO25","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",58.8391,-136.2456,180.0000,bottom
"LOGO26","OSHW-LOGOS","OSHW-LOGO-S",57.8231,-130.9116,180.0000,bottom
"LOGO27","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",76.3651,-136.2456,180.0000,bottom
"LOGO28","OSHW-LOGOS","OSHW-LOGO-S",75.3491,-130.9116,180.0000,bottom
"LOGO29","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",93.8911,-136.2456,180.0000,bottom
"LOGO30","OSHW-LOGOS","OSHW-LOGO-S",92.8751,-130.9116,180.0000,bottom
"LOGO31","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",111.4171,-136.2456,180.0000,bottom
"LOGO32","OSHW-LOGOS","OSHW-LOGO-S",110.4011,-130.9116,180.0000,bottom
"LOGO33","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",128.9431,-136.2456,180.0000,bottom
"LOGO34","OSHW-LOGOS","OSHW-LOGO-S",127.9271,-130.9116,180.0000,bottom
"LOGO35","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",146.4691,-136.2456,180.0000,bottom
"LOGO36","OSHW-LOGOS","OSHW-LOGO-S",145.4531,-130.9116,180.0000,bottom
"LOGO37","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",163.9951,-136.2456,180.0000,bottom
"LOGO38","OSHW-LOGOS","OSHW-LOGO-S",162.9791,-130.9116,180.0000,bottom
"LOGO39","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",181.5211,-136.2456,180.0000,bottom
"LOGO40","OSHW-LOGOS","OSHW-LOGO-S",180.5051,-130.9116,180.0000,bottom
"LOGO41","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",199.0471,-136.2456,180.0000,bottom
"LOGO42","OSHW-LOGOS","OSHW-LOGO-S",198.0311,-130.9116,180.0000,bottom
"LOGO43","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",216.5731,-136.2456,180.0000,bottom
"LOGO44","OSHW-LOGOS","OSHW-LOGO-S",215.5571,-130.9116,180.0000,bottom
"LOGO45","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",234.0991,-136.2456,180.0000,bottom
"LOGO46","OSHW-LOGOS","OSHW-LOGO-S",233.0831,-130.9116,180.0000,bottom
"LOGO47","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",251.6251,-136.2456,180.0000,bottom
"LOGO48","OSHW-LOGOS","OSHW-LOGO-S",250.6091,-130.9116,180.0000,bottom
"LOGO49","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",58.8391,-117.9576,180.0000,bottom
"LOGO50","OSHW-LOGOS","OSHW-LOGO-S",57.8231,-112.6236,180.0000,bottom
"LOGO51","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",76.3651,-117.9576,180.0000,bottom
"LOGO52","OSHW-LOGOS","OSHW-LOGO-S",75.3491,-112.6236,180.0000,bottom
"LOGO53","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",93.8911,-117.9576,180.0000,bottom
"LOGO54","OSHW-LOGOS","OSHW-LOGO-S",92.8751,-112.6236,180.0000,bottom
"LOGO55","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",111.4171,-117.9576,180.0000,bottom
"LOGO56","OSHW-LOGOS","OSHW-LOGO-S",110.4011,-112.6236,180.0000,bottom
"LOGO57","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",128.9431,-117.9576,180.0000,bottom
"LOGO58","OSHW-LOGOS","OSHW-LOGO-S",127.9271,-112.6236,180.0000,bottom
"LOGO59","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",146.4691,-117.9576,180.0000,bottom
"LOGO60","OSHW-LOGOS","OSHW-LOGO-S",145.4531,-112.6236,180.0000,bottom
"LOGO61","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",163.9951,-117.9576,180.0000,bottom
"LOGO62","OSHW-LOGOS","OSHW-LOGO-S",162.9791,-112.6236,180.0000,bottom
"LOGO63","SFE_LOGO_FLAME.1_INCH","SFE_LOGO_FLAME_.1",181.5211,-117.9576,180.0000,bottom
