Ref,Val,Package,PosX,PosY,Rot,Side
"R16","2m","R_2512_6332Metric",181.6100,-62.4840,0.0000,bottom
"R17","2m","R_2512_6332Metric",129.5400,-62.4840,0.0000,bottom
"R40","2m","R_2512_6332Metric",181.6100,-102.6160,0.0000,bottom
"R41","2m","R_2512_6332Metric",129.5400,-102.6160,0.0000,bottom
