Ref,Val,Package,PosX,PosY,Rot,Side
"C1","0.1uF","0805-NO",152.5651,-100.5586,180.0000,top
"C2","10uF","0805-NO",141.2621,-102.2096,0.0000,top
"C3","10uF","0805-NO",141.5161,-108.1786,0.0000,top
"D1","1N4148","SOD-323",148.5011,-107.9246,180.0000,top
"FID1","FIDUCIAL""","FIDUCIAL_1MM",144.0561,-99.2886,0.0000,top
"FID2","FIDUCIAL""","FIDUCIAL_1MM",157.7721,-110.2106,0.0000,top
"JP1","","1X07_ROUND_70",148.5011,-111.3536,180.0000,top
"Q1","BSS138","SOT23-WIDE",152.6921,-105.2576,180.0000,top
"Q2","BSS138","SOT23-WIDE",156.5021,-105.2576,180.0000,top
"R1","47K","0805-NO",144.6911,-106.9086,-90.0000,top
"R2","47K","0805-NO",144.8181,-102.8446,-90.0000,top
"R3","10K","0805-NO",152.6921,-108.0516,0.0000,top
"R4","10K","0805-NO",156.5021,-108.0516,180.0000,top
"R5","10K","0805-NO",156.5021,-102.5906,0.0000,top
"R6","10K","0805-NO",152.6921,-102.5906,0.0000,top
"U1","VL6180X","VL6180",148.5011,-103.7336,0.0000,top
"U2","MIC5225_2.8V","SOT23-5",141.2621,-105.1306,0.0000,top
"U$11","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",156.1211,-98.6536,0.0000,top
"U$12","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",140.8811,-98.6536,0.0000,top
"U$18","","ADAFRUIT_2.5MM",147.3581,-100.8126,0.0000,top
