Ref,Val,Package,PosX,PosY,Rot,Side
"C1","10uF","C_0603_1608Metric_Pad1.05x0.95mm_HandSolder",161.8050,-82.2350,90.0000,top
"C2","0.1uF","C_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.9500,-82.0750,180.0000,top
"G***","LOGO","electronic_cats_logo_8x6",130.2300,-85.6900,0.0000,top
"J3","Screw_Terminal_01x02","TerminalBlock_bornier-2_P5.08mm",170.1400,-83.2700,-90.0000,top
"R1","10K","R_0603_1608Metric_Pad1.05x0.95mm_HandSolder",150.5000,-82.6750,-90.0000,top
"R2","10K","R_0603_1608Metric_Pad1.05x0.95mm_HandSolder",149.0250,-82.6750,-90.0000,top
"R3","10K","R_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.5500,-82.6750,-90.0000,top
"R4","10K","R_0603_1608Metric_Pad1.05x0.95mm_HandSolder",146.1000,-82.6750,-90.0000,top
"R5","20K","R_0603_1608Metric_Pad1.05x0.95mm_HandSolder",163.7450,-82.2650,-90.0000,top
"R6","120","R_0603_1608Metric_Pad1.05x0.95mm_HandSolder",163.7450,-85.6250,-90.0000,top
"R7","20K","R_0603_1608Metric_Pad1.05x0.95mm_HandSolder",163.7550,-88.9750,-90.0000,top
"U1","SP3485EN","SOIC-8_3.9x4.9mm_P1.27mm",155.8950,-85.5150,0.0000,top
