Ref,Val,Package,PosX,PosY,Rot,Side
"LOGO1","OSHW-LOGOS","OSHW-LOGO-S",63.5381,-151.4856,-90.0000,bottom
"LOGO2","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",2.8321,-145.1356,-90.0000,bottom
"LOGO4","OSHW-LOGOS","OSHW-LOGO-S",135.9281,-151.4856,-90.0000,bottom
"LOGO5","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",75.2221,-145.1356,-90.0000,bottom
"LOGO7","OSHW-LOGOS","OSHW-LOGO-S",63.5381,-120.4976,-90.0000,bottom
"LOGO8","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",2.8321,-114.1476,-90.0000,bottom
"LOGO10","OSHW-LOGOS","OSHW-LOGO-S",135.9281,-120.4976,-90.0000,bottom
"LOGO11","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",75.2221,-114.1476,-90.0000,bottom
"LOGO13","OSHW-LOGOS","OSHW-LOGO-S",63.5381,-89.5096,-90.0000,bottom
"LOGO14","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",2.8321,-83.1596,-90.0000,bottom
"LOGO16","OSHW-LOGOS","OSHW-LOGO-S",135.9281,-89.5096,-90.0000,bottom
"LOGO17","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",75.2221,-83.1596,-90.0000,bottom
"LOGO19","OSHW-LOGOS","OSHW-LOGO-S",63.5381,-58.5216,-90.0000,bottom
"LOGO20","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",2.8321,-52.1716,-90.0000,bottom
"LOGO22","OSHW-LOGOS","OSHW-LOGO-S",135.9281,-58.5216,-90.0000,bottom
"LOGO23","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",75.2221,-52.1716,-90.0000,bottom
"LOGO25","OSHW-LOGOS","OSHW-LOGO-S",222.0341,-151.4856,-90.0000,bottom
"LOGO26","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",161.3281,-145.1356,-90.0000,bottom
"LOGO28","OSHW-LOGOS","OSHW-LOGO-S",294.4241,-151.4856,-90.0000,bottom
"LOGO29","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",233.7181,-145.1356,-90.0000,bottom
"LOGO31","OSHW-LOGOS","OSHW-LOGO-S",222.0341,-120.4976,-90.0000,bottom
"LOGO32","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",161.3281,-114.1476,-90.0000,bottom
"LOGO34","OSHW-LOGOS","OSHW-LOGO-S",294.4241,-120.4976,-90.0000,bottom
"LOGO35","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",233.7181,-114.1476,-90.0000,bottom
"LOGO37","OSHW-LOGOS","OSHW-LOGO-S",222.0341,-89.5096,-90.0000,bottom
"LOGO38","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",161.3281,-83.1596,-90.0000,bottom
"LOGO40","OSHW-LOGOS","OSHW-LOGO-S",294.4241,-89.5096,-90.0000,bottom
"LOGO41","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",233.7181,-83.1596,-90.0000,bottom
"LOGO43","OSHW-LOGOS","OSHW-LOGO-S",222.0341,-58.5216,-90.0000,bottom
"LOGO44","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",161.3281,-52.1716,-90.0000,bottom
"LOGO46","OSHW-LOGOS","OSHW-LOGO-S",294.4241,-58.5216,-90.0000,bottom
"LOGO47","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME_.1",233.7181,-52.1716,-90.0000,bottom
"TP1","TEST-POINT3","PAD.03X.03",62.7761,-154.1526,180.0000,bottom
"TP2","TEST-POINT3","PAD.03X.03",62.5221,-156.4386,180.0000,bottom
"TP3","TEST-POINT3","PAD.03X.03",62.7761,-158.7246,180.0000,bottom
"TP4","TEST-POINT3","PAD.03X.03",135.1661,-154.1526,180.0000,bottom
"TP5","TEST-POINT3","PAD.03X.03",134.9121,-156.4386,180.0000,bottom
"TP6","TEST-POINT3","PAD.03X.03",135.1661,-158.7246,180.0000,bottom
"TP7","TEST-POINT3","PAD.03X.03",62.7761,-123.1646,180.0000,bottom
"TP8","TEST-POINT3","PAD.03X.03",62.5221,-125.4506,180.0000,bottom
"TP9","TEST-POINT3","PAD.03X.03",62.7761,-127.7366,180.0000,bottom
"TP10","TEST-POINT3","PAD.03X.03",135.1661,-123.1646,180.0000,bottom
"TP11","TEST-POINT3","PAD.03X.03",134.9121,-125.4506,180.0000,bottom
"TP12","TEST-POINT3","PAD.03X.03",135.1661,-127.7366,180.0000,bottom
"TP13","TEST-POINT3","PAD.03X.03",62.7761,-92.1766,180.0000,bottom
"TP14","TEST-POINT3","PAD.03X.03",62.5221,-94.4626,180.0000,bottom
"TP15","TEST-POINT3","PAD.03X.03",62.7761,-96.7486,180.0000,bottom
"TP16","TEST-POINT3","PAD.03X.03",135.1661,-92.1766,180.0000,bottom
"TP17","TEST-POINT3","PAD.03X.03",134.9121,-94.4626,180.0000,bottom
"TP18","TEST-POINT3","PAD.03X.03",135.1661,-96.7486,180.0000,bottom
"TP19","TEST-POINT3","PAD.03X.03",62.7761,-61.1886,180.0000,bottom
"TP20","TEST-POINT3","PAD.03X.03",62.5221,-63.4746,180.0000,bottom
"TP21","TEST-POINT3","PAD.03X.03",62.7761,-65.7606,180.0000,bottom
"TP22","TEST-POINT3","PAD.03X.03",135.1661,-61.1886,180.0000,bottom
"TP23","TEST-POINT3","PAD.03X.03",134.9121,-63.4746,180.0000,bottom
"TP24","TEST-POINT3","PAD.03X.03",135.1661,-65.7606,180.0000,bottom
