Ref,Val,Package,PosX,PosY,Rot,Side
"C1","1uF ±10% 16V ","0603",152.1671,-101.3236,-90.0000,bottom
"C2","1uF ±10% 16V ","0603",152.1671,-93.3236,-90.0000,bottom
"C3","4.7uF ±10% 6.3V","0603",150.1671,-101.3236,-90.0000,bottom
"C4","0.1uF ±10% 25V","0603",148.1671,-101.3236,-90.0000,bottom
"C5","2.2uF ±10% 16V","0603",144.1671,-101.3236,-90.0000,bottom
"C6","4.7uF ±10% 16V","0603",144.1671,-93.3236,90.0000,bottom
"FD2","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",143.8021,-85.3186,180.0000,bottom
"FD4","FIDUCIALUFIDUCIAL","FIDUCIAL-MICRO",153.2001,-124.6886,180.0000,bottom
"IN0","","FPC_16_0.5MM",148.5011,-86.7791,180.0000,bottom
"LOGO3","OSHW-LOGOMINI","OSHW-LOGO-MINI",148.5011,-117.0686,180.0000,bottom
"R3","560K 10%","0603",146.1671,-101.3236,90.0000,bottom
"R4","10K ±5%","0603",146.1671,-93.3236,90.0000,bottom
"U2","APX803","SOT23",149.1671,-93.3236,180.0000,bottom
"U$1","","SM�L_OLED0",148.5011,-107.4166,180.0000,bottom
"U$12","","IN0",148.5011,-90.9701,180.0000,bottom
"U$14","SMOL_LOGOSMALL","SMOL_SMALL",148.5011,-89.5096,180.0000,bottom
"U$20","SPARKX-LOGO3","SPARKX-SMALL",148.5011,-105.0036,180.0000,bottom
