Ref,Val,Package,PosX,PosY,Rot,Side
"JP6","LOGO-SFENEW","SFE-NEW-WEBLOGO",105.8291,-115.4176,-90.0000,bottom
"JP11","LOGO-SFENEW","SFE-NEW-WEBLOGO",138.8491,-115.4176,-90.0000,bottom
"JP18","LOGO-SFENEW","SFE-NEW-WEBLOGO",171.8691,-115.4176,-90.0000,bottom
"JP25","LOGO-SFENEW","SFE-NEW-WEBLOGO",204.8891,-115.4176,-90.0000,bottom
"JP32","LOGO-SFENEW","SFE-NEW-WEBLOGO",105.8291,-69.1896,-90.0000,bottom
"JP39","LOGO-SFENEW","SFE-NEW-WEBLOGO",138.8491,-69.1896,-90.0000,bottom
"JP46","LOGO-SFENEW","SFE-NEW-WEBLOGO",171.8691,-69.1896,-90.0000,bottom
"JP53","LOGO-SFENEW","SFE-NEW-WEBLOGO",204.8891,-69.1896,-90.0000,bottom
"U$1","OSHW-LOGOS","OSHW-LOGO-S",107.2261,-123.7996,-90.0000,bottom
"U$2","OSHW-LOGOS","OSHW-LOGO-S",140.2461,-123.7996,-90.0000,bottom
"U$3","OSHW-LOGOS","OSHW-LOGO-S",173.2661,-123.7996,-90.0000,bottom
"U$4","OSHW-LOGOS","OSHW-LOGO-S",206.2861,-123.7996,-90.0000,bottom
"U$5","OSHW-LOGOS","OSHW-LOGO-S",107.2261,-77.5716,-90.0000,bottom
"U$6","OSHW-LOGOS","OSHW-LOGO-S",140.2461,-77.5716,-90.0000,bottom
"U$7","OSHW-LOGOS","OSHW-LOGO-S",173.2661,-77.5716,-90.0000,bottom
"U$8","OSHW-LOGOS","OSHW-LOGO-S",206.2861,-77.5716,-90.0000,bottom
