Ref,Val,Package,PosX,PosY,Rot,Side
"C1","1.0uF","0603-CAP",82.5881,-157.5816,180.0000,top
"C2","1.0uF","0603-CAP",142.7861,-157.5816,180.0000,top
"C3","10uF","EIA3216",74.9681,-181.7116,90.0000,top
"C4","0.1uF","0603-CAP",82.5881,-160.1216,180.0000,top
"C5","10uF","EIA3216",67.3481,-181.7116,90.0000,top
"C6","0.1uF","0603-CAP",142.7861,-160.1216,180.0000,top
"C7","10uF","EIA3216",135.1661,-181.7116,90.0000,top
"C8","10uF","EIA3216",127.5461,-181.7116,90.0000,top
"C9","1.0uF","0603-CAP",202.9841,-157.5816,180.0000,top
"C10","0.1uF","0603-CAP",202.9841,-160.1216,180.0000,top
"C11","10uF","EIA3216",195.3641,-181.7116,90.0000,top
"C12","10uF","EIA3216",187.7441,-181.7116,90.0000,top
"C13","1.0uF","0603-CAP",82.5881,-103.7336,180.0000,top
"C14","0.1uF","0603-CAP",82.5881,-106.2736,180.0000,top
"C15","10uF","EIA3216",74.9681,-127.8636,90.0000,top
"C16","10uF","EIA3216",67.3481,-127.8636,90.0000,top
"C17","1.0uF","0603-CAP",142.7861,-103.7336,180.0000,top
"C18","0.1uF","0603-CAP",142.7861,-106.2736,180.0000,top
"C19","10uF","EIA3216",135.1661,-127.8636,90.0000,top
"C20","10uF","EIA3216",127.5461,-127.8636,90.0000,top
"C21","1.0uF","0603-CAP",202.9841,-103.7336,180.0000,top
"C22","0.1uF","0603-CAP",202.9841,-106.2736,180.0000,top
"C23","10uF","EIA3216",195.3641,-127.8636,90.0000,top
"C24","10uF","EIA3216",187.7441,-127.8636,90.0000,top
"C25","1.0uF","0603-CAP",82.5881,-49.8856,180.0000,top
"C26","0.1uF","0603-CAP",82.5881,-52.4256,180.0000,top
"C27","10uF","EIA3216",74.9681,-74.0156,90.0000,top
"C28","10uF","EIA3216",67.3481,-74.0156,90.0000,top
"C29","1.0uF","0603-CAP",142.7861,-49.8856,180.0000,top
"C30","0.1uF","0603-CAP",142.7861,-52.4256,180.0000,top
"C31","10uF","EIA3216",135.1661,-74.0156,90.0000,top
"C32","10uF","EIA3216",127.5461,-74.0156,90.0000,top
"C33","1.0uF","0603-CAP",202.9841,-49.8856,180.0000,top
"C34","0.1uF","0603-CAP",202.9841,-52.4256,180.0000,top
"C35","10uF","EIA3216",195.3641,-74.0156,90.0000,top
"C36","10uF","EIA3216",187.7441,-74.0156,90.0000,top
"E$1","","FIDUCIAL-1.5X3",56.1721,-182.9816,0.0000,top
"E$4","","FIDUCIAL-1X2",240.9571,-181.7116,0.0000,top
"E$5","","FIDUCIAL-1X2",240.9571,-28.2956,180.0000,top
"FID1","FIDUCIAL1X2","FIDUCIAL-1X2",115.6081,-179.1716,0.0000,top
"FID2","FIDUCIAL1X2","FIDUCIAL-1X2",62.2681,-142.3416,0.0000,top
"FID3","FIDUCIAL1X2","FIDUCIAL-1X2",175.8061,-179.1716,0.0000,top
"FID4","FIDUCIAL1X2","FIDUCIAL-1X2",122.4661,-142.3416,0.0000,top
"FID5","FIDUCIAL1X2","FIDUCIAL-1X2",236.0041,-179.1716,0.0000,top
"FID6","FIDUCIAL1X2","FIDUCIAL-1X2",182.6641,-142.3416,0.0000,top
"FID7","FIDUCIAL1X2","FIDUCIAL-1X2",115.6081,-125.3236,0.0000,top
"FID8","FIDUCIAL1X2","FIDUCIAL-1X2",62.2681,-88.4936,0.0000,top
"FID9","FIDUCIAL1X2","FIDUCIAL-1X2",175.8061,-125.3236,0.0000,top
"FID10","FIDUCIAL1X2","FIDUCIAL-1X2",122.4661,-88.4936,0.0000,top
"FID11","FIDUCIAL1X2","FIDUCIAL-1X2",236.0041,-125.3236,0.0000,top
"FID12","FIDUCIAL1X2","FIDUCIAL-1X2",182.6641,-88.4936,0.0000,top
"FID13","FIDUCIAL1X2","FIDUCIAL-1X2",115.6081,-71.4756,0.0000,top
"FID14","FIDUCIAL1X2","FIDUCIAL-1X2",62.2681,-34.6456,0.0000,top
"FID15","FIDUCIAL1X2","FIDUCIAL-1X2",175.8061,-71.4756,0.0000,top
"FID16","FIDUCIAL1X2","FIDUCIAL-1X2",122.4661,-34.6456,0.0000,top
"FID17","FIDUCIAL1X2","FIDUCIAL-1X2",236.0041,-71.4756,0.0000,top
"FID18","FIDUCIAL1X2","FIDUCIAL-1X2",182.6641,-34.6456,0.0000,top
"JP1","","1X02_NO_SILK",68.6181,-134.7216,0.0000,top
"JP2","","1X02_NO_SILK",80.0481,-182.9816,180.0000,top
"JP3","","1X08_NO_SILK",95.2881,-177.9016,180.0000,top
"JP4","","1X08_NO_SILK",113.0681,-139.8016,180.0000,top
"JP5","","1X06_NO_SILK",113.0681,-177.9016,180.0000,top
"JP6","M10SIP_NS","1X10_NO_SILK",91.4781,-139.8016,180.0000,top
"JP7","M09NO_SILK","1X09_NO_SILK",78.7781,-170.2816,90.0000,top
"JP8","","1X02_NO_SILK",128.8161,-134.7216,0.0000,top
"JP9","","1X02_NO_SILK",140.2461,-182.9816,180.0000,top
