"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"X1";"4UCONN_18510";1;"";;;
2;"R6,R7";"0603-NO";2;"100";;;
3;"FID2,FID1";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
4;"R16";"RESPACK_4X0603";1;"100K";;;
5;"Y1";"CRYSTAL_3.2X2.5";1;"ABM8G-12.288MHZ-4Y-T3";;;
6;"C6";"_0805MP";1;"10µF";;;
7;"FB1,FB2";"0805-NO";2;"FERITTE";;;
8;"C22,C21";"0603-NO";2;"10nF";;;
9;"JP1";"1X12_ROUND";1;"";;;
10;"U1";"LQFP48";1;"VS1053B";;;
11;"SW1";"BTN_KMR2_4.6X2.8";1;"KMR2";;;
12;"C4,C5";"0603-NO";2;"22pF";;;
13;"C26";"0603-NO";1;"0.1µF";;;
14;"JP5";"1X01_ROUND";1;"";;;
15;"R3,R4";"0603-NO";2;"22";;;
16;"CN1";"MICROSD";1;"2908-05WB-M6";;;
17;"U2";"SOT23-6";1;"AP7312-1833W6-7";;;
18;"R1";"0603-NO";1;"1M";;;
19;"JP3";"1X13_ROUND_70";1;"";;;
20;"C20";"0805-NO";1;"10µF";;;
21;"MS1";"FEATHERWING_NODIM";1;"FEATHERWING_NODIM";;;
22;"JP2,JP4";"1X02_ROUND";2;"";;;
23;"C3";"0603-NO";1;"1uF";;;
24;"C8,C19";"0603-NO";2;"1µF";;;
25;"C2,C1";"PANASONIC_C";2;"220uF";;;
26;"R2";"0603-NO";1;"100K";;;
27;"U$36";"ADAFRUIT_3.5MM";1;"";;;
28;"RST0";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
29;"U$55";"ADAFRUIT_TEXT_20MM";1;"";;;
30;"MIDI0";"SOLDERJUMPER_ARROW_NOPASTE";1;"";;;
31;"U$37";"FEATHERLOGO_SMALL";1;"";;;
32;"U$43";"PCBFEAT-REV-040";1;"";;;
