Ref,Val,Package,PosX,PosY,Rot,Side
"D1","DNP","DIODE-PTH-0.1",151.6761,-96.7486,0.0000,top
"FRAME1","FRAME-LETTER","CREATIVE_COMMONS",132.6261,-136.1186,0.0000,top
"JP1","","1X04_NO_SILK_ALL_ROUND",140.8811,-101.1936,-90.0000,top
"JP2","","1X02_NO_SILK",145.0086,-113.2586,0.0000,top
"JP3","","1X02_NO_SILK",140.2461,-96.7486,0.0000,top
"JP4","","1X02_NO_SILK",149.7711,-113.2586,0.0000,top
"JP5","","1X02_NO_SILK",145.0086,-96.7486,0.0000,top
"JP6","","1X04_NO_SILK_ALL_ROUND",156.1211,-101.1936,-90.0000,top
"R1","DNP","AXIAL-0.1",154.9146,-113.2586,45.0000,top
"S1","CHERRY-MX-LED","CHERRY-MX-LED",148.5011,-105.0036,0.0000,top
"STANDOFF1","STAND-OFF2-56","STAND-OFF-2-56",156.4386,-97.0661,0.0000,top
"STANDOFF2","STAND-OFF2-56","STAND-OFF-2-56",140.5636,-112.9411,0.0000,top
