Ref,Val,Package,PosX,PosY,Rot,Side
"C1","10uF","CPOL_1206",137.7061,-105.0036,180.0000,top
"C2","0.1uF","0402-CAP",140.2461,-105.0036,-90.0000,top
"C3","0.1uF","0402-CAP",150.4061,-98.6536,0.0000,top
"JP1","M09","1X09",137.7061,-113.8936,0.0000,top
"JP2","M09","1X09",158.0261,-96.1136,180.0000,top
"JP3","FIDUCIAL1X2","FIDUCIAL-1X2",136.0297,-115.4176,0.0000,top
"JP4","FIDUCIAL1X2","FIDUCIAL-1X2",160.5153,-95.0976,0.0000,top
"SJ1","SOLDERJUMPERNC2","SJ_2S-NOTRACE",137.6680,-109.1971,0.0000,top
"U1","FT245RL","SSOP28DB",146.5961,-105.0036,0.0000,top
"X2","USBSMD","USB-MINIB",156.7561,-105.0036,180.0000,top
