Ref,Val,Package,PosX,PosY,Rot,Side
"AE1","Antenna_Shield","SMA_EDGE",56.6580,-78.8974,180.0000,top
"C1","27pF","C_0603_1608Metric",30.5560,-85.5650,0.0000,top
"C2","1uF","C_0603_1608Metric",28.4460,-76.3750,0.0000,top
"C3","27pF","C_0603_1608Metric",31.3960,-77.8450,0.0000,top
"C4","0.1uF","C_0603_1608Metric",13.5260,-80.4750,180.0000,top
"C5","0.1uF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",32.7960,-71.3550,180.0000,top
"C6","10uF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",7.5010,-74.9450,0.0000,top
"C7","10uF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",10.8260,-72.0750,90.0000,top
"C8","0.1uF","C_0603_1608Metric",13.5260,-74.6050,180.0000,top
"C9","1uF","C_0603_1608Metric",16.3560,-71.5500,90.0000,top
"C10","0.1uF","C_0603_1608Metric",28.4460,-77.8450,0.0000,top
"C11","0.1uF","C_0603_1608Metric",13.5160,-79.0050,180.0000,top
"C12","0.1uF","C_0603_1608Metric",19.3760,-71.5450,90.0000,top
"C13","0.1uF","C_0603_1608Metric",17.8810,-71.5500,90.0000,top
"C14","0.1uF","C_0603_1608Metric",22.4960,-85.4050,-90.0000,top
"C15","0.1uF","C_0603_1608Metric",18.8960,-85.4550,-90.0000,top
"C16","0.1uF","C_0603_1608Metric",22.4760,-73.0050,90.0000,top
"C17","0.1uF","C_0603_1608Metric",10.4760,-83.0050,-90.0000,top
"D1","Rx","LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder",25.8385,-71.0550,180.0000,top
"D2","ON","LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder",11.5760,-87.4550,0.0000,top
"J10","USB_B","C46394",2.5910,-79.1750,90.0000,top
"R2","1K","R_0603_1608Metric",28.3060,-80.0650,90.0000,top
"R3","27","R_0603_1608Metric",13.5210,-77.5250,0.0000,top
"R4","27","R_0603_1608Metric",13.5160,-76.0650,0.0000,top
"R5","10K","R_0603_1608Metric",9.7210,-85.2650,0.0000,top
"R9","120R","R_0603_1608Metric",16.2960,-87.5650,180.0000,top
"R11","120R","R_0603_1608Metric",20.8960,-71.8650,90.0000,top
"SW3","RST","C455281",28.4180,-82.4575,-90.0000,top
"U1","RP2040","RP2040-QFN-56",21.4860,-78.6050,90.0000,top
"U2","RFM95W-868S2","HOPERF_RFM9XW_SMD",42.9160,-79.2250,90.0000,top
"U3","AP2112K-3.3","SOT-23-5",7.7160,-72.1750,0.0000,top
"U4","W25Q16JV","W25Q16JVUUIQ",13.5460,-83.8861,90.0000,top
"Y1","12Mhz","Crystal_SMD_5032-2Pin_5.0x3.2mm",30.9760,-81.7250,90.0000,top
