"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"U1";"photon";1;"PHOTON";;;
2;"U2";"PIN_ARRAY_3X1";1;"DS18B20";;;
3;"G***";"OSHW_MASK_7MM";1;"LOGO";;;
4;"M1,M2";"MountingHole_2-5mm";2;"MountingHole_2-5mm";;;
5;"R1";"Resistor_Horizontal_RM15mm";1;"4.7kΩ";;;
