Ref,Val,Package,PosX,PosY,Rot,Side
"BYP0","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",50.9651,-157.7086,-90.0000,top
"BYP1","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",122.9741,-157.7086,-90.0000,top
"BYP2","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",194.9831,-157.7086,-90.0000,top
"BYP3","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",50.9651,-98.7806,-90.0000,top
"BYP4","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",122.9741,-98.7806,-90.0000,top
"BYP5","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",194.9831,-98.7806,-90.0000,top
"BYP6","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",50.9651,-39.8526,-90.0000,top
"BYP7","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",122.9741,-39.8526,-90.0000,top
"BYP8","JUMPER-SMT_2_NO_SILK","SMT-JUMPER_2_NO_SILK",194.9831,-39.8526,-90.0000,top
"C1","0.1uF","0603",77.7621,-172.8216,-90.0000,top
"C2","0.1uF","0603",77.7621,-167.4316,-90.0000,top
"C3","10uF","EIA3216",62.5221,-177.1396,180.0000,top
"C4","0.1uF","0603",52.3621,-164.4396,0.0000,top
"C5","47uF","PANASONIC_D",63.7921,-184.7596,90.0000,top
"C6","10uF","EIA3216",62.5221,-168.2496,0.0000,top
"C7","0.1uF","0603",149.7711,-172.8216,-90.0000,top
"C8","0.1uF","0603",70.1421,-161.2646,0.0000,top
"C9","0.1uF","0603",149.7711,-167.4316,-90.0000,top
"C10","0.1uF","0603",43.9801,-161.0106,180.0000,top
"C11","10uF","EIA3216",134.5311,-177.1396,180.0000,top
"C12","0.1uF","0603",52.3621,-162.9156,0.0000,top
"C13","0.1uF","0603",124.3711,-164.4396,0.0000,top
"C14","47uF","PANASONIC_D",135.8011,-184.7596,90.0000,top
"C15","10uF","EIA3216",52.8701,-160.1216,180.0000,top
"C16","1.0uF","0603",62.5221,-170.2816,180.0000,top
"C17","10nF","0603",54.9021,-157.5816,0.0000,top
