Ref,Val,Package,PosX,PosY,Rot,Side
"$1_61_$_2016-09-25_21-56-09","OSHW-LOGOS","OSHW-LOGO-S",149.1361,-117.0686,180.0000,bottom
"C1","15pF","0603-CAP",150.3861,-113.8936,90.0000,bottom
"C2","15pF","0603-CAP",147.8861,-113.8936,90.0000,bottom
"C3","0.1uF","0603-CAP",156.1211,-111.9886,0.0000,bottom
"C4","0.1uF","0603-CAP",154.2161,-104.3686,90.0000,bottom
"D2","RB751","SOD-523",158.6611,-101.1936,-90.0000,bottom
"FD3","FIDUCIAL1X2","FIDUCIAL-1X2",183.4261,-82.1436,180.0000,bottom
"FD4","FIDUCIAL1X2","FIDUCIAL-1X2",113.5761,-127.8636,180.0000,bottom
"JP3","","1X01_POGOPIN_PAD_NOSILK_1SIDE_SQUARE",143.1036,-98.0186,180.0000,bottom
"JP4","","1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND",140.5636,-98.0186,180.0000,bottom
"JP5","","1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND",143.1036,-100.5586,180.0000,bottom
"JP6","","1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND",140.5636,-100.5586,180.0000,bottom
"JP7","","1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND",143.1036,-103.0986,180.0000,bottom
"JP8","","1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND",140.5636,-103.0986,180.0000,bottom
"JP9","","1X01_POGOPIN_PAD_NOSILK_1SIDE_ROUND",160.2486,-102.4636,180.0000,bottom
"LOGO1","","LOGO-L",149.2948,-98.6536,180.0000,bottom
"LOGO3","OSHW-LOGOS","OSHW-LOGO-S",122.4661,-85.9536,180.0000,bottom
"LOGO4","SFE_LOGO_NAME.1_INCH","SFE_LOGO_NAME_.1",155.4861,-86.7473,180.0000,bottom
"Q1","ZXMP6A13F","SOT23-3",156.4386,-102.7811,0.0000,bottom
"R1","10K","0603-RES",154.2161,-100.8761,90.0000,bottom
"R2","330","0603-RES",142.1511,-110.7186,180.0000,bottom
"R3","2K","0603-RES",142.1511,-113.2586,180.0000,bottom
"R4","1K","0603-RES",142.1511,-111.9886,180.0000,bottom
"R5","330","0603-RES",156.1211,-113.2586,0.0000,bottom
"SJ1","","PAD-JUMPER-2-NO_NO_SILK",158.6611,-112.9411,-90.0000,bottom
"U1","SAMD11D14A-M","QFN-24_ALT2",149.1361,-106.2736,180.0000,bottom
"U2","AP2112K-3.3V","SOT23-5",156.4386,-98.6536,180.0000,bottom
"U$2","LOGO-LPLP","LOGO-LILYPAD",122.4661,-91.0336,180.0000,bottom
"U$4","","SFE_LOGO_FLAME_COPPER_EXPOSED_.1",148.9774,-84.0486,180.0000,bottom
"U$5","","LOGO-L",121.8311,-120.2436,-90.0000,bottom
"U$6","","LOGO-L",178.1873,-103.7336,-90.0000,bottom
"U$7","","LOGO-L",178.1873,-114.5286,-90.0000,bottom
"U$8","","LOGO-L",178.1873,-122.7836,-90.0000,bottom
"U$9","","LOGO-L",178.1873,-95.4786,-90.0000,bottom
"Y1","32.768kHz","CRYSTAL-SMD-3.2X1.5MM",149.1361,-110.7186,0.0000,bottom
