Ref,Val,Package,PosX,PosY,Rot,Side
"C1","10uF","1210",88.5571,-140.8176,90.0000,top
"C2","22uF","0805",92.3671,-139.5476,180.0000,top
"C3","0.1uF","0603-CAP",129.1971,-147.1676,-90.0000,top
"C4","0.1uF","0603-CAP",93.6371,-147.1676,-90.0000,top
"C5","22uF","0805",127.9271,-139.5476,180.0000,top
"C6","10uF","1210",124.1171,-140.8176,90.0000,top
"C7","0.1uF","0603-CAP",164.7571,-147.1676,-90.0000,top
"C8","22uF","0805",163.4871,-139.5476,180.0000,top
"C9","10uF","1210",159.6771,-140.8176,90.0000,top
"C10","0.1uF","0603-CAP",200.3171,-147.1676,-90.0000,top
"C11","22uF","0805",199.0471,-139.5476,180.0000,top
"C12","10uF","1210",195.2371,-140.8176,90.0000,top
"C13","0.1uF","0603-CAP",93.6371,-95.8596,-90.0000,top
"C14","22uF","0805",92.3671,-88.2396,180.0000,top
"C15","10uF","1210",88.5571,-89.5096,90.0000,top
"C16","0.1uF","0603-CAP",129.1971,-95.8596,-90.0000,top
"C17","22uF","0805",127.9271,-88.2396,180.0000,top
"C18","10uF","1210",124.1171,-89.5096,90.0000,top
"C19","0.1uF","0603-CAP",164.7571,-95.8596,-90.0000,top
"C20","22uF","0805",163.4871,-88.2396,180.0000,top
"C21","10uF","1210",159.6771,-89.5096,90.0000,top
"C22","0.1uF","0603-CAP",200.3171,-95.8596,-90.0000,top
"C23","22uF","0805",199.0471,-88.2396,180.0000,top
"C24","10uF","1210",195.2371,-89.5096,90.0000,top
"E$1","","FIDUCIAL-1.5X3",75.3491,-153.5176,0.0000,top
"E$5","","FIDUCIAL-1X2",221.7801,-152.2476,0.0000,top
"E$6","","FIDUCIAL-1X2",221.7801,-58.2676,180.0000,top
"FID1","FIDUCIAL1X2","FIDUCIAL-1X2",78.9051,-135.7376,0.0000,top
"FID2","FIDUCIAL1X2","FIDUCIAL-1X2",108.8771,-149.9616,0.0000,top
"FID3","FIDUCIAL1X2","FIDUCIAL-1X2",114.4651,-135.7376,0.0000,top
"FID4","FIDUCIAL1X2","FIDUCIAL-1X2",144.4371,-149.9616,0.0000,top
"FID5","FIDUCIAL1X2","FIDUCIAL-1X2",150.0251,-135.7376,0.0000,top
"FID6","FIDUCIAL1X2","FIDUCIAL-1X2",179.9971,-149.9616,0.0000,top
"FID7","FIDUCIAL1X2","FIDUCIAL-1X2",185.5851,-135.7376,0.0000,top
"FID8","FIDUCIAL1X2","FIDUCIAL-1X2",215.5571,-149.9616,0.0000,top
"FID9","FIDUCIAL1X2","FIDUCIAL-1X2",78.9051,-84.4296,0.0000,top
"FID10","FIDUCIAL1X2","FIDUCIAL-1X2",108.8771,-98.6536,0.0000,top
"FID11","FIDUCIAL1X2","FIDUCIAL-1X2",114.4651,-84.4296,0.0000,top
"FID12","FIDUCIAL1X2","FIDUCIAL-1X2",144.4371,-98.6536,0.0000,top
"FID13","FIDUCIAL1X2","FIDUCIAL-1X2",150.0251,-84.4296,0.0000,top
"FID14","FIDUCIAL1X2","FIDUCIAL-1X2",179.9971,-98.6536,0.0000,top
"FID15","FIDUCIAL1X2","FIDUCIAL-1X2",185.5851,-84.4296,0.0000,top
"FID16","FIDUCIAL1X2","FIDUCIAL-1X2",215.5571,-98.6536,0.0000,top
"JP1","M09NO_SILK","1X09_NO_SILK",87.2871,-154.7876,0.0000,top
"JP2","","1X02_NO_SILK",79.6671,-154.7876,0.0000,top
"JP3","","1X02_SMD",80.1751,-139.5476,180.0000,top
"JP4","","JST-2-PTH-NS",83.4771,-139.5476,90.0000,top
"JP5","","1X03_NO_SILK",79.6671,-148.4376,0.0000,top
"JP6","LOGO-SFESK","SFE-LOGO-FLAME",88.5571,-147.4216,0.0000,top
"JP8","M09NO_SILK","1X09_NO_SILK",122.8471,-154.7876,0.0000,top
"JP9","","1X02_NO_SILK",115.2271,-154.7876,0.0000,top
"JP10","","JST-2-PTH-NS",119.0371,-139.5476,90.0000,top
"JP11","","1X03_NO_SILK",115.2271,-148.4376,0.0000,top
"JP12","","1X02_SMD",115.7351,-139.5476,180.0000,top
"JP13","LOGO-SFESK","SFE-LOGO-FLAME",124.1171,-147.4216,0.0000,top
"JP15","M09NO_SILK","1X09_NO_SILK",158.4071,-154.7876,0.0000,top
"JP16","","1X02_NO_SILK",150.7871,-154.7876,0.0000,top
"JP17","","JST-2-PTH-NS",154.5971,-139.5476,90.0000,top
"JP18","","1X03_NO_SILK",150.7871,-148.4376,0.0000,top
"JP19","","1X02_SMD",151.2951,-139.5476,180.0000,top
"JP20","LOGO-SFESK","SFE-LOGO-FLAME",159.6771,-147.4216,0.0000,top
"JP22","M09NO_SILK","1X09_NO_SILK",193.9671,-154.7876,0.0000,top
